Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Current Assets,7976,7245,6274,4884.45
"Cash and Short Term Investments 2658 2029 2161 1340.64  Cash - - - -  Cash & Equivalents 2658 2029 2161 1340.64  Short Term Investments - - - -  Total Receivables, Net 21 - 276 291.97  Accounts Receivables - Trade, Net - - 276 291.97  Total Inventory 4836 4677 3734 3147.81  Prepaid Expenses 40 42 35 80.66  Other Current Assets, Total 421 497 68 23.37","Cash and Short Term Investments 2658 2029 2161 1340.64  Cash - - - -  Cash & Equivalents 2658 2029 2161 1340.64  Short Term Investments - - - -  Total Receivables, Net 21 - 276 291.97  Accounts Receivables - Trade, Net - - 276 291.97  Total Inventory 4836 4677 3734 3147.81  Prepaid Expenses 40 42 35 80.66  Other Current Assets, Total 421 497 68 23.37","Cash and Short Term Investments 2658 2029 2161 1340.64  Cash - - - -  Cash & Equivalents 2658 2029 2161 1340.64  Short Term Investments - - - -  Total Receivables, Net 21 - 276 291.97  Accounts Receivables - Trade, Net - - 276 291.97  Total Inventory 4836 4677 3734 3147.81  Prepaid Expenses 40 42 35 80.66  Other Current Assets, Total 421 497 68 23.37","Cash and Short Term Investments 2658 2029 2161 1340.64  Cash - - - -  Cash & Equivalents 2658 2029 2161 1340.64  Short Term Investments - - - -  Total Receivables, Net 21 - 276 291.97  Accounts Receivables - Trade, Net - - 276 291.97  Total Inventory 4836 4677 3734 3147.81  Prepaid Expenses 40 42 35 80.66  Other Current Assets, Total 421 497 68 23.37","Cash and Short Term Investments 2658 2029 2161 1340.64  Cash - - - -  Cash & Equivalents 2658 2029 2161 1340.64  Short Term Investments - - - -  Total Receivables, Net 21 - 276 291.97  Accounts Receivables - Trade, Net - - 276 291.97  Total Inventory 4836 4677 3734 3147.81  Prepaid Expenses 40 42 35 80.66  Other Current Assets, Total 421 497 68 23.37"
Cash and Short Term Investments,2658,2029,2161,1340.64
Cash,-,-,-,-
Cash & Equivalents,2658,2029,2161,1340.64
Short Term Investments,-,-,-,-
"Total Receivables, Net",21,-,276,291.97
"Accounts Receivables - Trade, Net",-,-,276,291.97
Total Inventory,4836,4677,3734,3147.81
Prepaid Expenses,40,42,35,80.66
"Other Current Assets, Total",421,497,68,23.37
Total Assets,8472,7577,6578,5184.75
"Property/Plant/Equipment, Total - Net 396 231 215 225  Property/Plant/Equipment, Total - Gross - 363.48 339.7 335.01  Accumulated Depreciation, Total - -132.36 -124.15 -110  Goodwill, Net - - - -  Intangibles, Net 6 8 11 9.4  Long Term Investments 39 45 35 -  Note Receivable - Long Term 21 - - -  Other Long Term Assets, Total 2 1 2 65.9  Other Assets, Total 5289 5221 3567 -","Property/Plant/Equipment, Total - Net 396 231 215 225  Property/Plant/Equipment, Total - Gross - 363.48 339.7 335.01  Accumulated Depreciation, Total - -132.36 -124.15 -110  Goodwill, Net - - - -  Intangibles, Net 6 8 11 9.4  Long Term Investments 39 45 35 -  Note Receivable - Long Term 21 - - -  Other Long Term Assets, Total 2 1 2 65.9  Other Assets, Total 5289 5221 3567 -","Property/Plant/Equipment, Total - Net 396 231 215 225  Property/Plant/Equipment, Total - Gross - 363.48 339.7 335.01  Accumulated Depreciation, Total - -132.36 -124.15 -110  Goodwill, Net - - - -  Intangibles, Net 6 8 11 9.4  Long Term Investments 39 45 35 -  Note Receivable - Long Term 21 - - -  Other Long Term Assets, Total 2 1 2 65.9  Other Assets, Total 5289 5221 3567 -","Property/Plant/Equipment, Total - Net 396 231 215 225  Property/Plant/Equipment, Total - Gross - 363.48 339.7 335.01  Accumulated Depreciation, Total - -132.36 -124.15 -110  Goodwill, Net - - - -  Intangibles, Net 6 8 11 9.4  Long Term Investments 39 45 35 -  Note Receivable - Long Term 21 - - -  Other Long Term Assets, Total 2 1 2 65.9  Other Assets, Total 5289 5221 3567 -","Property/Plant/Equipment, Total - Net 396 231 215 225  Property/Plant/Equipment, Total - Gross - 363.48 339.7 335.01  Accumulated Depreciation, Total - -132.36 -124.15 -110  Goodwill, Net - - - -  Intangibles, Net 6 8 11 9.4  Long Term Investments 39 45 35 -  Note Receivable - Long Term 21 - - -  Other Long Term Assets, Total 2 1 2 65.9  Other Assets, Total 5289 5221 3567 -"
"Property/Plant/Equipment, Total - Net",396,231,215,225
"Property/Plant/Equipment, Total - Gross",-,363.48,339.7,335.01
"Accumulated Depreciation, Total",-,-132.36,-124.15,-110
"Goodwill, Net",-,-,-,-
"Intangibles, Net",6,8,11,9.4
Long Term Investments,39,45,35,-
Note Receivable - Long Term,21,-,-,-
"Other Long Term Assets, Total",2,1,2,65.9
"Other Assets, Total",5289,5221,3567,-
Total Current Liabilities,4705,3923,3145,2481.47
"Accounts Payable 606 542 437 440.01  Payable/Accrued - - - -  Accrued Expenses 110 89 78 70.21  Notes Payable/Short Term Debt 3462 2692 1990 1588  Current Port. of LT Debt/Capital Leases 314 183 202 83.17  Other Current liabilities, Total 213 417 438 300.09","Accounts Payable 606 542 437 440.01  Payable/Accrued - - - -  Accrued Expenses 110 89 78 70.21  Notes Payable/Short Term Debt 3462 2692 1990 1588  Current Port. of LT Debt/Capital Leases 314 183 202 83.17  Other Current liabilities, Total 213 417 438 300.09","Accounts Payable 606 542 437 440.01  Payable/Accrued - - - -  Accrued Expenses 110 89 78 70.21  Notes Payable/Short Term Debt 3462 2692 1990 1588  Current Port. of LT Debt/Capital Leases 314 183 202 83.17  Other Current liabilities, Total 213 417 438 300.09","Accounts Payable 606 542 437 440.01  Payable/Accrued - - - -  Accrued Expenses 110 89 78 70.21  Notes Payable/Short Term Debt 3462 2692 1990 1588  Current Port. of LT Debt/Capital Leases 314 183 202 83.17  Other Current liabilities, Total 213 417 438 300.09","Accounts Payable 606 542 437 440.01  Payable/Accrued - - - -  Accrued Expenses 110 89 78 70.21  Notes Payable/Short Term Debt 3462 2692 1990 1588  Current Port. of LT Debt/Capital Leases 314 183 202 83.17  Other Current liabilities, Total 213 417 438 300.09"
Accounts Payable,606,542,437,440.01
Payable/Accrued,-,-,-,-
Accrued Expenses,110,89,78,70.21
Notes Payable/Short Term Debt,3462,2692,1990,1588
Current Port. of LT Debt/Capital Leases,314,183,202,83.17
"Other Current liabilities, Total",213,417,438,300.09
Total Liabilities,5111,4356,3757,2662.61
"Total Long Term Debt 404 431 608 179.92  Long Term Debt 398 422 602 170  Capital Lease Obligations 6 9 6 9.92  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total -3460 -2690 -1986 1.22","Total Long Term Debt 404 431 608 179.92  Long Term Debt 398 422 602 170  Capital Lease Obligations 6 9 6 9.92  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total -3460 -2690 -1986 1.22","Total Long Term Debt 404 431 608 179.92  Long Term Debt 398 422 602 170  Capital Lease Obligations 6 9 6 9.92  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total -3460 -2690 -1986 1.22","Total Long Term Debt 404 431 608 179.92  Long Term Debt 398 422 602 170  Capital Lease Obligations 6 9 6 9.92  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total -3460 -2690 -1986 1.22","Total Long Term Debt 404 431 608 179.92  Long Term Debt 398 422 602 170  Capital Lease Obligations 6 9 6 9.92  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total -3460 -2690 -1986 1.22"
Total Long Term Debt,404,431,608,179.92
Long Term Debt,398,422,602,170
Capital Lease Obligations,6,9,6,9.92
Deferred Income Tax,-,-,-,-
Minority Interest,-,-,-,-
"Other Liabilities, Total",-3460,-2690,-1986,1.22
Total Equity,3361,3221,2821,2522.13
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 154 154 154 154.88  Additional Paid-In Capital 104 104 104 104.88  Retained Earnings (Accumulated Deficit) 3102 2962 2562 2262.97  Treasury Stock - Common - -0.69 -0.69 -0.59  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 1 1 1 -0","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 154 154 154 154.88  Additional Paid-In Capital 104 104 104 104.88  Retained Earnings (Accumulated Deficit) 3102 2962 2562 2262.97  Treasury Stock - Common - -0.69 -0.69 -0.59  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 1 1 1 -0","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 154 154 154 154.88  Additional Paid-In Capital 104 104 104 104.88  Retained Earnings (Accumulated Deficit) 3102 2962 2562 2262.97  Treasury Stock - Common - -0.69 -0.69 -0.59  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 1 1 1 -0","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 154 154 154 154.88  Additional Paid-In Capital 104 104 104 104.88  Retained Earnings (Accumulated Deficit) 3102 2962 2562 2262.97  Treasury Stock - Common - -0.69 -0.69 -0.59  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 1 1 1 -0","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 154 154 154 154.88  Additional Paid-In Capital 104 104 104 104.88  Retained Earnings (Accumulated Deficit) 3102 2962 2562 2262.97  Treasury Stock - Common - -0.69 -0.69 -0.59  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 1 1 1 -0"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",154,154,154,154.88
Additional Paid-In Capital,104,104,104,104.88
Retained Earnings (Accumulated Deficit),3102,2962,2562,2262.97
Treasury Stock - Common,-,-0.69,-0.69,-0.59
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,-,-,-
"Other Equity, Total",1,1,1,-0
Total Liabilities & Shareholders' Equity,8472,7577,6578,5184.75
Total Common Shares Outstanding,4,2,2,2
Total Preferred Shares Outstanding,-,-,-,-
