Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Current Assets,27407,32148,28696,23469
"Cash and Short Term Investments 10010 17986 13064 8462  Cash - - - -  Cash & Equivalents 10008 17986 13064 8462  Short Term Investments 2 - - -  Total Receivables, Net 11621 9052 7633 7453  Accounts Receivables - Trade, Net 7602 6256 6825 6166  Total Inventory 1520 1947 1325 1110  Prepaid Expenses 863 699 678 502  Other Current Assets, Total 3393 2464 5996 5942","Cash and Short Term Investments 10010 17986 13064 8462  Cash - - - -  Cash & Equivalents 10008 17986 13064 8462  Short Term Investments 2 - - -  Total Receivables, Net 11621 9052 7633 7453  Accounts Receivables - Trade, Net 7602 6256 6825 6166  Total Inventory 1520 1947 1325 1110  Prepaid Expenses 863 699 678 502  Other Current Assets, Total 3393 2464 5996 5942","Cash and Short Term Investments 10010 17986 13064 8462  Cash - - - -  Cash & Equivalents 10008 17986 13064 8462  Short Term Investments 2 - - -  Total Receivables, Net 11621 9052 7633 7453  Accounts Receivables - Trade, Net 7602 6256 6825 6166  Total Inventory 1520 1947 1325 1110  Prepaid Expenses 863 699 678 502  Other Current Assets, Total 3393 2464 5996 5942","Cash and Short Term Investments 10010 17986 13064 8462  Cash - - - -  Cash & Equivalents 10008 17986 13064 8462  Short Term Investments 2 - - -  Total Receivables, Net 11621 9052 7633 7453  Accounts Receivables - Trade, Net 7602 6256 6825 6166  Total Inventory 1520 1947 1325 1110  Prepaid Expenses 863 699 678 502  Other Current Assets, Total 3393 2464 5996 5942","Cash and Short Term Investments 10010 17986 13064 8462  Cash - - - -  Cash & Equivalents 10008 17986 13064 8462  Short Term Investments 2 - - -  Total Receivables, Net 11621 9052 7633 7453  Accounts Receivables - Trade, Net 7602 6256 6825 6166  Total Inventory 1520 1947 1325 1110  Prepaid Expenses 863 699 678 502  Other Current Assets, Total 3393 2464 5996 5942"
Cash and Short Term Investments,10010,17986,13064,8462
Cash,-,-,-,-
Cash & Equivalents,10008,17986,13064,8462
Short Term Investments,2,-,-,-
"Total Receivables, Net",11621,9052,7633,7453
"Accounts Receivables - Trade, Net",7602,6256,6825,6166
Total Inventory,1520,1947,1325,1110
Prepaid Expenses,863,699,678,502
"Other Current Assets, Total",3393,2464,5996,5942
Total Assets,53981,58047,36171,29926
