Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Current Assets,1094,944.52,1402.77,695.2
"Cash and Short Term Investments 962 800.65 1293.18 590.01  Cash - - - -  Cash & Equivalents 962 800.65 1293.18 590.01  Short Term Investments - - - -  Total Receivables, Net 117 112.91 89.92 86.27  Accounts Receivables - Trade, Net 117 112.91 89.92 74.82  Total Inventory - - 0.14 2.28  Prepaid Expenses 13 28.82 16.58 13.04  Other Current Assets, Total 2 2.14 2.95 3.61","Cash and Short Term Investments 962 800.65 1293.18 590.01  Cash - - - -  Cash & Equivalents 962 800.65 1293.18 590.01  Short Term Investments - - - -  Total Receivables, Net 117 112.91 89.92 86.27  Accounts Receivables - Trade, Net 117 112.91 89.92 74.82  Total Inventory - - 0.14 2.28  Prepaid Expenses 13 28.82 16.58 13.04  Other Current Assets, Total 2 2.14 2.95 3.61","Cash and Short Term Investments 962 800.65 1293.18 590.01  Cash - - - -  Cash & Equivalents 962 800.65 1293.18 590.01  Short Term Investments - - - -  Total Receivables, Net 117 112.91 89.92 86.27  Accounts Receivables - Trade, Net 117 112.91 89.92 74.82  Total Inventory - - 0.14 2.28  Prepaid Expenses 13 28.82 16.58 13.04  Other Current Assets, Total 2 2.14 2.95 3.61","Cash and Short Term Investments 962 800.65 1293.18 590.01  Cash - - - -  Cash & Equivalents 962 800.65 1293.18 590.01  Short Term Investments - - - -  Total Receivables, Net 117 112.91 89.92 86.27  Accounts Receivables - Trade, Net 117 112.91 89.92 74.82  Total Inventory - - 0.14 2.28  Prepaid Expenses 13 28.82 16.58 13.04  Other Current Assets, Total 2 2.14 2.95 3.61","Cash and Short Term Investments 962 800.65 1293.18 590.01  Cash - - - -  Cash & Equivalents 962 800.65 1293.18 590.01  Short Term Investments - - - -  Total Receivables, Net 117 112.91 89.92 86.27  Accounts Receivables - Trade, Net 117 112.91 89.92 74.82  Total Inventory - - 0.14 2.28  Prepaid Expenses 13 28.82 16.58 13.04  Other Current Assets, Total 2 2.14 2.95 3.61"
Cash and Short Term Investments,962,800.65,1293.18,590.01
Cash,-,-,-,-
Cash & Equivalents,962,800.65,1293.18,590.01
Short Term Investments,-,-,-,-
"Total Receivables, Net",117,112.91,89.92,86.27
"Accounts Receivables - Trade, Net",117,112.91,89.92,74.82
Total Inventory,-,-,0.14,2.28
Prepaid Expenses,13,28.82,16.58,13.04
"Other Current Assets, Total",2,2.14,2.95,3.61
Total Assets,1534,1417.46,1822.94,894.69
"Property/Plant/Equipment, Total - Net 11 11.27 12.42 12.11  Property/Plant/Equipment, Total - Gross - 34.52 30.77 25.24  Accumulated Depreciation, Total - -23.26 -18.35 -13.13  Goodwill, Net - - - -  Intangibles, Net 356 389.66 313.98 149.8  Long Term Investments 67 29.86 22.39 2.81  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 1 42.15 71.38 34.77  Other Assets, Total -110 - - -","Property/Plant/Equipment, Total - Net 11 11.27 12.42 12.11  Property/Plant/Equipment, Total - Gross - 34.52 30.77 25.24  Accumulated Depreciation, Total - -23.26 -18.35 -13.13  Goodwill, Net - - - -  Intangibles, Net 356 389.66 313.98 149.8  Long Term Investments 67 29.86 22.39 2.81  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 1 42.15 71.38 34.77  Other Assets, Total -110 - - -","Property/Plant/Equipment, Total - Net 11 11.27 12.42 12.11  Property/Plant/Equipment, Total - Gross - 34.52 30.77 25.24  Accumulated Depreciation, Total - -23.26 -18.35 -13.13  Goodwill, Net - - - -  Intangibles, Net 356 389.66 313.98 149.8  Long Term Investments 67 29.86 22.39 2.81  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 1 42.15 71.38 34.77  Other Assets, Total -110 - - -","Property/Plant/Equipment, Total - Net 11 11.27 12.42 12.11  Property/Plant/Equipment, Total - Gross - 34.52 30.77 25.24  Accumulated Depreciation, Total - -23.26 -18.35 -13.13  Goodwill, Net - - - -  Intangibles, Net 356 389.66 313.98 149.8  Long Term Investments 67 29.86 22.39 2.81  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 1 42.15 71.38 34.77  Other Assets, Total -110 - - -","Property/Plant/Equipment, Total - Net 11 11.27 12.42 12.11  Property/Plant/Equipment, Total - Gross - 34.52 30.77 25.24  Accumulated Depreciation, Total - -23.26 -18.35 -13.13  Goodwill, Net - - - -  Intangibles, Net 356 389.66 313.98 149.8  Long Term Investments 67 29.86 22.39 2.81  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 1 42.15 71.38 34.77  Other Assets, Total -110 - - -"
"Property/Plant/Equipment, Total - Net",11,11.27,12.42,12.11
"Property/Plant/Equipment, Total - Gross",-,34.52,30.77,25.24
"Accumulated Depreciation, Total",-,-23.26,-18.35,-13.13
"Goodwill, Net",-,-,-,-
"Intangibles, Net",356,389.66,313.98,149.8
Long Term Investments,67,29.86,22.39,2.81
Note Receivable - Long Term,-,-,-,-
"Other Long Term Assets, Total",1,42.15,71.38,34.77
"Other Assets, Total",-110,-,-,-
Total Current Liabilities,161,142.18,383.48,157.2
"Accounts Payable 24 27.95 14.36 17.39  Payable/Accrued - - - -  Accrued Expenses 9 37.1 24.8 6.65  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases 1 4.28 219.18 49.61  Other Current liabilities, Total 127 72.84 125.15 83.56","Accounts Payable 24 27.95 14.36 17.39  Payable/Accrued - - - -  Accrued Expenses 9 37.1 24.8 6.65  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases 1 4.28 219.18 49.61  Other Current liabilities, Total 127 72.84 125.15 83.56","Accounts Payable 24 27.95 14.36 17.39  Payable/Accrued - - - -  Accrued Expenses 9 37.1 24.8 6.65  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases 1 4.28 219.18 49.61  Other Current liabilities, Total 127 72.84 125.15 83.56","Accounts Payable 24 27.95 14.36 17.39  Payable/Accrued - - - -  Accrued Expenses 9 37.1 24.8 6.65  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases 1 4.28 219.18 49.61  Other Current liabilities, Total 127 72.84 125.15 83.56","Accounts Payable 24 27.95 14.36 17.39  Payable/Accrued - - - -  Accrued Expenses 9 37.1 24.8 6.65  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases 1 4.28 219.18 49.61  Other Current liabilities, Total 127 72.84 125.15 83.56"
Accounts Payable,24,27.95,14.36,17.39
Payable/Accrued,-,-,-,-
Accrued Expenses,9,37.1,24.8,6.65
Notes Payable/Short Term Debt,-,-,-,-
Current Port. of LT Debt/Capital Leases,1,4.28,219.18,49.61
"Other Current liabilities, Total",127,72.84,125.15,83.56
Total Liabilities,162,143.98,674.49,400.43
"Total Long Term Debt - 1.8 291.01 243.22  Long Term Debt - 1.8 291.01 243.22  Capital Lease Obligations - - - -  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 1 - - -","Total Long Term Debt - 1.8 291.01 243.22  Long Term Debt - 1.8 291.01 243.22  Capital Lease Obligations - - - -  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 1 - - -","Total Long Term Debt - 1.8 291.01 243.22  Long Term Debt - 1.8 291.01 243.22  Capital Lease Obligations - - - -  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 1 - - -","Total Long Term Debt - 1.8 291.01 243.22  Long Term Debt - 1.8 291.01 243.22  Capital Lease Obligations - - - -  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 1 - - -","Total Long Term Debt - 1.8 291.01 243.22  Long Term Debt - 1.8 291.01 243.22  Capital Lease Obligations - - - -  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 1 - - -"
Total Long Term Debt,-,1.8,291.01,243.22
Long Term Debt,-,1.8,291.01,243.22
Capital Lease Obligations,-,-,-,-
Deferred Income Tax,-,-,-,-
Minority Interest,-,-,-,-
"Other Liabilities, Total",1,-,-,-
Total Equity,1372,1273.48,1148.44,494.27
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 365 364.55 362.5 100  Additional Paid-In Capital 541 540.76 538.71 276.21  Retained Earnings (Accumulated Deficit) 465 368.14 247.82 117.79  Treasury Stock - Common - - - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 0.04 -0.59 0.27  Other Equity, Total 1 - - -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 365 364.55 362.5 100  Additional Paid-In Capital 541 540.76 538.71 276.21  Retained Earnings (Accumulated Deficit) 465 368.14 247.82 117.79  Treasury Stock - Common - - - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 0.04 -0.59 0.27  Other Equity, Total 1 - - -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 365 364.55 362.5 100  Additional Paid-In Capital 541 540.76 538.71 276.21  Retained Earnings (Accumulated Deficit) 465 368.14 247.82 117.79  Treasury Stock - Common - - - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 0.04 -0.59 0.27  Other Equity, Total 1 - - -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 365 364.55 362.5 100  Additional Paid-In Capital 541 540.76 538.71 276.21  Retained Earnings (Accumulated Deficit) 465 368.14 247.82 117.79  Treasury Stock - Common - - - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 0.04 -0.59 0.27  Other Equity, Total 1 - - -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 365 364.55 362.5 100  Additional Paid-In Capital 541 540.76 538.71 276.21  Retained Earnings (Accumulated Deficit) 465 368.14 247.82 117.79  Treasury Stock - Common - - - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 0.04 -0.59 0.27  Other Equity, Total 1 - - -"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",365,364.55,362.5,100
Additional Paid-In Capital,541,540.76,538.71,276.21
Retained Earnings (Accumulated Deficit),465,368.14,247.82,117.79
Treasury Stock - Common,-,-,-,-
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,0.04,-0.59,0.27
"Other Equity, Total",1,-,-,-
Total Liabilities & Shareholders' Equity,1534,1417.46,1822.94,894.69
Total Common Shares Outstanding,2.63,2.63,2.62,2.34
Total Preferred Shares Outstanding,-,-,-,-
