Period Ending:,202330/04,202230/04,202130/04,202030/04
Total Current Assets,4963,3959.63,5786.83,5935.53
"Cash and Short Term Investments 3798 3660.27 5554.15 5562.72  Cash - - - -  Cash & Equivalents 3798 3660.27 5554.15 5562.72  Short Term Investments - - - -  Total Receivables, Net 634 167.24 185.76 329.34  Accounts Receivables - Trade, Net 634 167.24 185.76 329.34  Total Inventory 260 - 1.29 8.51  Prepaid Expenses - 40.53 26.16 28.44  Other Current Assets, Total 271 91.59 19.46 6.52","Cash and Short Term Investments 3798 3660.27 5554.15 5562.72  Cash - - - -  Cash & Equivalents 3798 3660.27 5554.15 5562.72  Short Term Investments - - - -  Total Receivables, Net 634 167.24 185.76 329.34  Accounts Receivables - Trade, Net 634 167.24 185.76 329.34  Total Inventory 260 - 1.29 8.51  Prepaid Expenses - 40.53 26.16 28.44  Other Current Assets, Total 271 91.59 19.46 6.52","Cash and Short Term Investments 3798 3660.27 5554.15 5562.72  Cash - - - -  Cash & Equivalents 3798 3660.27 5554.15 5562.72  Short Term Investments - - - -  Total Receivables, Net 634 167.24 185.76 329.34  Accounts Receivables - Trade, Net 634 167.24 185.76 329.34  Total Inventory 260 - 1.29 8.51  Prepaid Expenses - 40.53 26.16 28.44  Other Current Assets, Total 271 91.59 19.46 6.52","Cash and Short Term Investments 3798 3660.27 5554.15 5562.72  Cash - - - -  Cash & Equivalents 3798 3660.27 5554.15 5562.72  Short Term Investments - - - -  Total Receivables, Net 634 167.24 185.76 329.34  Accounts Receivables - Trade, Net 634 167.24 185.76 329.34  Total Inventory 260 - 1.29 8.51  Prepaid Expenses - 40.53 26.16 28.44  Other Current Assets, Total 271 91.59 19.46 6.52","Cash and Short Term Investments 3798 3660.27 5554.15 5562.72  Cash - - - -  Cash & Equivalents 3798 3660.27 5554.15 5562.72  Short Term Investments - - - -  Total Receivables, Net 634 167.24 185.76 329.34  Accounts Receivables - Trade, Net 634 167.24 185.76 329.34  Total Inventory 260 - 1.29 8.51  Prepaid Expenses - 40.53 26.16 28.44  Other Current Assets, Total 271 91.59 19.46 6.52"
Cash and Short Term Investments,3798,3660.27,5554.15,5562.72
Cash,-,-,-,-
Cash & Equivalents,3798,3660.27,5554.15,5562.72
Short Term Investments,-,-,-,-
"Total Receivables, Net",634,167.24,185.76,329.34
"Accounts Receivables - Trade, Net",634,167.24,185.76,329.34
Total Inventory,260,-,1.29,8.51
Prepaid Expenses,-,40.53,26.16,28.44
"Other Current Assets, Total",271,91.59,19.46,6.52
Total Assets,8673,6635.38,6546.61,6408.86
"Property/Plant/Equipment, Total - Net 237 260.27 424.35 131.71  Property/Plant/Equipment, Total - Gross - - 622.74 258.63  Accumulated Depreciation, Total - - -198.39 -126.91  Goodwill, Net 2311 - - -  Intangibles, Net 329 25.35 17.42 6.71  Long Term Investments 652 2318.02 224.52 237.82  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 2 72.11 93.5 97.1  Other Assets, Total 76 - - -","Property/Plant/Equipment, Total - Net 237 260.27 424.35 131.71  Property/Plant/Equipment, Total - Gross - - 622.74 258.63  Accumulated Depreciation, Total - - -198.39 -126.91  Goodwill, Net 2311 - - -  Intangibles, Net 329 25.35 17.42 6.71  Long Term Investments 652 2318.02 224.52 237.82  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 2 72.11 93.5 97.1  Other Assets, Total 76 - - -","Property/Plant/Equipment, Total - Net 237 260.27 424.35 131.71  Property/Plant/Equipment, Total - Gross - - 622.74 258.63  Accumulated Depreciation, Total - - -198.39 -126.91  Goodwill, Net 2311 - - -  Intangibles, Net 329 25.35 17.42 6.71  Long Term Investments 652 2318.02 224.52 237.82  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 2 72.11 93.5 97.1  Other Assets, Total 76 - - -","Property/Plant/Equipment, Total - Net 237 260.27 424.35 131.71  Property/Plant/Equipment, Total - Gross - - 622.74 258.63  Accumulated Depreciation, Total - - -198.39 -126.91  Goodwill, Net 2311 - - -  Intangibles, Net 329 25.35 17.42 6.71  Long Term Investments 652 2318.02 224.52 237.82  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 2 72.11 93.5 97.1  Other Assets, Total 76 - - -","Property/Plant/Equipment, Total - Net 237 260.27 424.35 131.71  Property/Plant/Equipment, Total - Gross - - 622.74 258.63  Accumulated Depreciation, Total - - -198.39 -126.91  Goodwill, Net 2311 - - -  Intangibles, Net 329 25.35 17.42 6.71  Long Term Investments 652 2318.02 224.52 237.82  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 2 72.11 93.5 97.1  Other Assets, Total 76 - - -"
"Property/Plant/Equipment, Total - Net",237,260.27,424.35,131.71
"Property/Plant/Equipment, Total - Gross",-,-,622.74,258.63
"Accumulated Depreciation, Total",-,-,-198.39,-126.91
"Goodwill, Net",2311,-,-,-
"Intangibles, Net",329,25.35,17.42,6.71
Long Term Investments,652,2318.02,224.52,237.82
Note Receivable - Long Term,-,-,-,-
"Other Long Term Assets, Total",2,72.11,93.5,97.1
"Other Assets, Total",76,-,-,-
Total Current Liabilities,994,194.63,143.5,226.12
"Accounts Payable 101 23.9 22.22 20.26  Payable/Accrued - - - -  Accrued Expenses 29 27.13 31.47 24.09  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases 200 - - -  Other Current liabilities, Total 664 143.59 89.81 181.77","Accounts Payable 101 23.9 22.22 20.26  Payable/Accrued - - - -  Accrued Expenses 29 27.13 31.47 24.09  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases 200 - - -  Other Current liabilities, Total 664 143.59 89.81 181.77","Accounts Payable 101 23.9 22.22 20.26  Payable/Accrued - - - -  Accrued Expenses 29 27.13 31.47 24.09  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases 200 - - -  Other Current liabilities, Total 664 143.59 89.81 181.77","Accounts Payable 101 23.9 22.22 20.26  Payable/Accrued - - - -  Accrued Expenses 29 27.13 31.47 24.09  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases 200 - - -  Other Current liabilities, Total 664 143.59 89.81 181.77","Accounts Payable 101 23.9 22.22 20.26  Payable/Accrued - - - -  Accrued Expenses 29 27.13 31.47 24.09  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases 200 - - -  Other Current liabilities, Total 664 143.59 89.81 181.77"
Accounts Payable,101,23.9,22.22,20.26
Payable/Accrued,-,-,-,-
Accrued Expenses,29,27.13,31.47,24.09
Notes Payable/Short Term Debt,-,-,-,-
Current Port. of LT Debt/Capital Leases,200,-,-,-
"Other Current liabilities, Total",664,143.59,89.81,181.77
Total Liabilities,2595,194.63,143.5,226.12
"Total Long Term Debt 1301 - - -  Long Term Debt 1301 - - -  Capital Lease Obligations - - - -  Deferred Income Tax - - - -  Minority Interest 205 - - -  Other Liabilities, Total 95 - - -","Total Long Term Debt 1301 - - -  Long Term Debt 1301 - - -  Capital Lease Obligations - - - -  Deferred Income Tax - - - -  Minority Interest 205 - - -  Other Liabilities, Total 95 - - -","Total Long Term Debt 1301 - - -  Long Term Debt 1301 - - -  Capital Lease Obligations - - - -  Deferred Income Tax - - - -  Minority Interest 205 - - -  Other Liabilities, Total 95 - - -","Total Long Term Debt 1301 - - -  Long Term Debt 1301 - - -  Capital Lease Obligations - - - -  Deferred Income Tax - - - -  Minority Interest 205 - - -  Other Liabilities, Total 95 - - -","Total Long Term Debt 1301 - - -  Long Term Debt 1301 - - -  Capital Lease Obligations - - - -  Deferred Income Tax - - - -  Minority Interest 205 - - -  Other Liabilities, Total 95 - - -"
Total Long Term Debt,1301,-,-,-
Long Term Debt,1301,-,-,-
Capital Lease Obligations,-,-,-,-
Deferred Income Tax,-,-,-,-
Minority Interest,205,-,-,-
"Other Liabilities, Total",95,-,-,-
Total Equity,6078,6440.76,6403.11,6182.74
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 10 10 2276.96 2269.37  Additional Paid-In Capital 5303 5311.02 3044.06 3036.64  Retained Earnings (Accumulated Deficit) 516 1117.93 1084.66 877.26  Treasury Stock - Common - - - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 1.8 -2.56 -0.54  Other Equity, Total 249 - - -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 10 10 2276.96 2269.37  Additional Paid-In Capital 5303 5311.02 3044.06 3036.64  Retained Earnings (Accumulated Deficit) 516 1117.93 1084.66 877.26  Treasury Stock - Common - - - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 1.8 -2.56 -0.54  Other Equity, Total 249 - - -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 10 10 2276.96 2269.37  Additional Paid-In Capital 5303 5311.02 3044.06 3036.64  Retained Earnings (Accumulated Deficit) 516 1117.93 1084.66 877.26  Treasury Stock - Common - - - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 1.8 -2.56 -0.54  Other Equity, Total 249 - - -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 10 10 2276.96 2269.37  Additional Paid-In Capital 5303 5311.02 3044.06 3036.64  Retained Earnings (Accumulated Deficit) 516 1117.93 1084.66 877.26  Treasury Stock - Common - - - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 1.8 -2.56 -0.54  Other Equity, Total 249 - - -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 10 10 2276.96 2269.37  Additional Paid-In Capital 5303 5311.02 3044.06 3036.64  Retained Earnings (Accumulated Deficit) 516 1117.93 1084.66 877.26  Treasury Stock - Common - - - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 1.8 -2.56 -0.54  Other Equity, Total 249 - - -"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",10,10,2276.96,2269.37
Additional Paid-In Capital,5303,5311.02,3044.06,3036.64
Retained Earnings (Accumulated Deficit),516,1117.93,1084.66,877.26
Treasury Stock - Common,-,-,-,-
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,1.8,-2.56,-0.54
"Other Equity, Total",249,-,-,-
Total Liabilities & Shareholders' Equity,8673,6635.38,6546.61,6408.86
Total Common Shares Outstanding,15.03,15.03,15.03,14.92
Total Preferred Shares Outstanding,-,-,-,-
