Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Current Assets,1387,1280.54,1121.09,1009.45
"Cash and Short Term Investments 306 306.26 222.07 298.54  Cash - - - -  Cash & Equivalents 306 306.26 222.07 298.54  Short Term Investments - - - -  Total Receivables, Net 761 736.13 708.63 447.82  Accounts Receivables - Trade, Net 761 712.5 595.24 282.08  Total Inventory 282 181.45 147.84 142.98  Prepaid Expenses 36 32.25 33.22 117.65  Other Current Assets, Total 2 24.45 9.32 2.48","Cash and Short Term Investments 306 306.26 222.07 298.54  Cash - - - -  Cash & Equivalents 306 306.26 222.07 298.54  Short Term Investments - - - -  Total Receivables, Net 761 736.13 708.63 447.82  Accounts Receivables - Trade, Net 761 712.5 595.24 282.08  Total Inventory 282 181.45 147.84 142.98  Prepaid Expenses 36 32.25 33.22 117.65  Other Current Assets, Total 2 24.45 9.32 2.48","Cash and Short Term Investments 306 306.26 222.07 298.54  Cash - - - -  Cash & Equivalents 306 306.26 222.07 298.54  Short Term Investments - - - -  Total Receivables, Net 761 736.13 708.63 447.82  Accounts Receivables - Trade, Net 761 712.5 595.24 282.08  Total Inventory 282 181.45 147.84 142.98  Prepaid Expenses 36 32.25 33.22 117.65  Other Current Assets, Total 2 24.45 9.32 2.48","Cash and Short Term Investments 306 306.26 222.07 298.54  Cash - - - -  Cash & Equivalents 306 306.26 222.07 298.54  Short Term Investments - - - -  Total Receivables, Net 761 736.13 708.63 447.82  Accounts Receivables - Trade, Net 761 712.5 595.24 282.08  Total Inventory 282 181.45 147.84 142.98  Prepaid Expenses 36 32.25 33.22 117.65  Other Current Assets, Total 2 24.45 9.32 2.48","Cash and Short Term Investments 306 306.26 222.07 298.54  Cash - - - -  Cash & Equivalents 306 306.26 222.07 298.54  Short Term Investments - - - -  Total Receivables, Net 761 736.13 708.63 447.82  Accounts Receivables - Trade, Net 761 712.5 595.24 282.08  Total Inventory 282 181.45 147.84 142.98  Prepaid Expenses 36 32.25 33.22 117.65  Other Current Assets, Total 2 24.45 9.32 2.48"
Cash and Short Term Investments,306,306.26,222.07,298.54
Cash,-,-,-,-
Cash & Equivalents,306,306.26,222.07,298.54
Short Term Investments,-,-,-,-
"Total Receivables, Net",761,736.13,708.63,447.82
"Accounts Receivables - Trade, Net",761,712.5,595.24,282.08
Total Inventory,282,181.45,147.84,142.98
Prepaid Expenses,36,32.25,33.22,117.65
"Other Current Assets, Total",2,24.45,9.32,2.48
Total Assets,4332,3808.24,3784.06,3682.24
"Property/Plant/Equipment, Total - Net 2795 2388.27 2512.63 2557.85  Property/Plant/Equipment, Total - Gross - 3488.97 3477.82 3399.75  Accumulated Depreciation, Total - -1100.7 -965.19 -841.9  Goodwill, Net - - - -  Intangibles, Net 44 49.36 55.33 37.8  Long Term Investments 76 0.01 0.02 0.02  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 2 90.05 95 77.12  Other Assets, Total -449 - - -","Property/Plant/Equipment, Total - Net 2795 2388.27 2512.63 2557.85  Property/Plant/Equipment, Total - Gross - 3488.97 3477.82 3399.75  Accumulated Depreciation, Total - -1100.7 -965.19 -841.9  Goodwill, Net - - - -  Intangibles, Net 44 49.36 55.33 37.8  Long Term Investments 76 0.01 0.02 0.02  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 2 90.05 95 77.12  Other Assets, Total -449 - - -","Property/Plant/Equipment, Total - Net 2795 2388.27 2512.63 2557.85  Property/Plant/Equipment, Total - Gross - 3488.97 3477.82 3399.75  Accumulated Depreciation, Total - -1100.7 -965.19 -841.9  Goodwill, Net - - - -  Intangibles, Net 44 49.36 55.33 37.8  Long Term Investments 76 0.01 0.02 0.02  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 2 90.05 95 77.12  Other Assets, Total -449 - - -","Property/Plant/Equipment, Total - Net 2795 2388.27 2512.63 2557.85  Property/Plant/Equipment, Total - Gross - 3488.97 3477.82 3399.75  Accumulated Depreciation, Total - -1100.7 -965.19 -841.9  Goodwill, Net - - - -  Intangibles, Net 44 49.36 55.33 37.8  Long Term Investments 76 0.01 0.02 0.02  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 2 90.05 95 77.12  Other Assets, Total -449 - - -","Property/Plant/Equipment, Total - Net 2795 2388.27 2512.63 2557.85  Property/Plant/Equipment, Total - Gross - 3488.97 3477.82 3399.75  Accumulated Depreciation, Total - -1100.7 -965.19 -841.9  Goodwill, Net - - - -  Intangibles, Net 44 49.36 55.33 37.8  Long Term Investments 76 0.01 0.02 0.02  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 2 90.05 95 77.12  Other Assets, Total -449 - - -"
"Property/Plant/Equipment, Total - Net",2795,2388.27,2512.63,2557.85
"Property/Plant/Equipment, Total - Gross",-,3488.97,3477.82,3399.75
"Accumulated Depreciation, Total",-,-1100.7,-965.19,-841.9
"Goodwill, Net",-,-,-,-
"Intangibles, Net",44,49.36,55.33,37.8
Long Term Investments,76,0.01,0.02,0.02
Note Receivable - Long Term,-,-,-,-
"Other Long Term Assets, Total",2,90.05,95,77.12
"Other Assets, Total",-449,-,-,-
Total Current Liabilities,1039,969.67,820.12,522.62
"Accounts Payable 141 125.16 49.96 78.24  Payable/Accrued - - - -  Accrued Expenses 75 2.19 2.1 28.87  Notes Payable/Short Term Debt 100 300 300 -  Current Port. of LT Debt/Capital Leases 299 255.51 259.6 237.61  Other Current liabilities, Total 424 286.8 208.46 177.91","Accounts Payable 141 125.16 49.96 78.24  Payable/Accrued - - - -  Accrued Expenses 75 2.19 2.1 28.87  Notes Payable/Short Term Debt 100 300 300 -  Current Port. of LT Debt/Capital Leases 299 255.51 259.6 237.61  Other Current liabilities, Total 424 286.8 208.46 177.91","Accounts Payable 141 125.16 49.96 78.24  Payable/Accrued - - - -  Accrued Expenses 75 2.19 2.1 28.87  Notes Payable/Short Term Debt 100 300 300 -  Current Port. of LT Debt/Capital Leases 299 255.51 259.6 237.61  Other Current liabilities, Total 424 286.8 208.46 177.91","Accounts Payable 141 125.16 49.96 78.24  Payable/Accrued - - - -  Accrued Expenses 75 2.19 2.1 28.87  Notes Payable/Short Term Debt 100 300 300 -  Current Port. of LT Debt/Capital Leases 299 255.51 259.6 237.61  Other Current liabilities, Total 424 286.8 208.46 177.91","Accounts Payable 141 125.16 49.96 78.24  Payable/Accrued - - - -  Accrued Expenses 75 2.19 2.1 28.87  Notes Payable/Short Term Debt 100 300 300 -  Current Port. of LT Debt/Capital Leases 299 255.51 259.6 237.61  Other Current liabilities, Total 424 286.8 208.46 177.91"
Accounts Payable,141,125.16,49.96,78.24
Payable/Accrued,-,-,-,-
Accrued Expenses,75,2.19,2.1,28.87
Notes Payable/Short Term Debt,100,300,300,-
Current Port. of LT Debt/Capital Leases,299,255.51,259.6,237.61
