Period Ending:,202131/12,202031/12,201931/12,201831/12
Total Current Assets,15394.91,14589.6,11131.12,11570.06
"Cash and Short Term Investments 7815.68 6520.49 5373.79 5237.22  Cash - - - -  Cash & Equivalents 7815.18 6520.04 5373.31 5236.74  Short Term Investments 0.5 0.45 0.48 0.48  Total Receivables, Net 4840.03 5946.27 4226.72 4757.58  Accounts Receivables - Trade, Net 3662.52 4439.79 3146.64 3778.16  Total Inventory 2706.52 2098.33 1511.64 1559.9  Prepaid Expenses 26.32 10.66 10.83 13.19  Other Current Assets, Total 6.37 13.85 8.15 2.16","Cash and Short Term Investments 7815.68 6520.49 5373.79 5237.22  Cash - - - -  Cash & Equivalents 7815.18 6520.04 5373.31 5236.74  Short Term Investments 0.5 0.45 0.48 0.48  Total Receivables, Net 4840.03 5946.27 4226.72 4757.58  Accounts Receivables - Trade, Net 3662.52 4439.79 3146.64 3778.16  Total Inventory 2706.52 2098.33 1511.64 1559.9  Prepaid Expenses 26.32 10.66 10.83 13.19  Other Current Assets, Total 6.37 13.85 8.15 2.16","Cash and Short Term Investments 7815.68 6520.49 5373.79 5237.22  Cash - - - -  Cash & Equivalents 7815.18 6520.04 5373.31 5236.74  Short Term Investments 0.5 0.45 0.48 0.48  Total Receivables, Net 4840.03 5946.27 4226.72 4757.58  Accounts Receivables - Trade, Net 3662.52 4439.79 3146.64 3778.16  Total Inventory 2706.52 2098.33 1511.64 1559.9  Prepaid Expenses 26.32 10.66 10.83 13.19  Other Current Assets, Total 6.37 13.85 8.15 2.16","Cash and Short Term Investments 7815.68 6520.49 5373.79 5237.22  Cash - - - -  Cash & Equivalents 7815.18 6520.04 5373.31 5236.74  Short Term Investments 0.5 0.45 0.48 0.48  Total Receivables, Net 4840.03 5946.27 4226.72 4757.58  Accounts Receivables - Trade, Net 3662.52 4439.79 3146.64 3778.16  Total Inventory 2706.52 2098.33 1511.64 1559.9  Prepaid Expenses 26.32 10.66 10.83 13.19  Other Current Assets, Total 6.37 13.85 8.15 2.16","Cash and Short Term Investments 7815.68 6520.49 5373.79 5237.22  Cash - - - -  Cash & Equivalents 7815.18 6520.04 5373.31 5236.74  Short Term Investments 0.5 0.45 0.48 0.48  Total Receivables, Net 4840.03 5946.27 4226.72 4757.58  Accounts Receivables - Trade, Net 3662.52 4439.79 3146.64 3778.16  Total Inventory 2706.52 2098.33 1511.64 1559.9  Prepaid Expenses 26.32 10.66 10.83 13.19  Other Current Assets, Total 6.37 13.85 8.15 2.16"
Cash and Short Term Investments,7815.68,6520.49,5373.79,5237.22
Cash,-,-,-,-
Cash & Equivalents,7815.18,6520.04,5373.31,5236.74
Short Term Investments,0.5,0.45,0.48,0.48
"Total Receivables, Net",4840.03,5946.27,4226.72,4757.58
"Accounts Receivables - Trade, Net",3662.52,4439.79,3146.64,3778.16
Total Inventory,2706.52,2098.33,1511.64,1559.9
Prepaid Expenses,26.32,10.66,10.83,13.19
"Other Current Assets, Total",6.37,13.85,8.15,2.16
Total Assets,19968.11,18829.56,14664.68,14821.87
