Period Ending:,202230/06,202130/06,202030/06,201930/06
Total Current Assets,6759,6069.79,5824.14,4195.52
"Cash and Short Term Investments 2560 2120.17 2014.23 1351.55  Cash - - - -  Cash & Equivalents 2560 2120.17 2014.23 1351.55  Short Term Investments - - - -  Total Receivables, Net 1934 1656.89 1907.86 1369.57  Accounts Receivables - Trade, Net 1934 1648.42 1860.95 1297.98  Total Inventory 207 776.82 822.55 787.76  Prepaid Expenses 665 1082.26 859.52 565.62  Other Current Assets, Total 1393 433.65 219.98 121.02","Cash and Short Term Investments 2560 2120.17 2014.23 1351.55  Cash - - - -  Cash & Equivalents 2560 2120.17 2014.23 1351.55  Short Term Investments - - - -  Total Receivables, Net 1934 1656.89 1907.86 1369.57  Accounts Receivables - Trade, Net 1934 1648.42 1860.95 1297.98  Total Inventory 207 776.82 822.55 787.76  Prepaid Expenses 665 1082.26 859.52 565.62  Other Current Assets, Total 1393 433.65 219.98 121.02","Cash and Short Term Investments 2560 2120.17 2014.23 1351.55  Cash - - - -  Cash & Equivalents 2560 2120.17 2014.23 1351.55  Short Term Investments - - - -  Total Receivables, Net 1934 1656.89 1907.86 1369.57  Accounts Receivables - Trade, Net 1934 1648.42 1860.95 1297.98  Total Inventory 207 776.82 822.55 787.76  Prepaid Expenses 665 1082.26 859.52 565.62  Other Current Assets, Total 1393 433.65 219.98 121.02","Cash and Short Term Investments 2560 2120.17 2014.23 1351.55  Cash - - - -  Cash & Equivalents 2560 2120.17 2014.23 1351.55  Short Term Investments - - - -  Total Receivables, Net 1934 1656.89 1907.86 1369.57  Accounts Receivables - Trade, Net 1934 1648.42 1860.95 1297.98  Total Inventory 207 776.82 822.55 787.76  Prepaid Expenses 665 1082.26 859.52 565.62  Other Current Assets, Total 1393 433.65 219.98 121.02","Cash and Short Term Investments 2560 2120.17 2014.23 1351.55  Cash - - - -  Cash & Equivalents 2560 2120.17 2014.23 1351.55  Short Term Investments - - - -  Total Receivables, Net 1934 1656.89 1907.86 1369.57  Accounts Receivables - Trade, Net 1934 1648.42 1860.95 1297.98  Total Inventory 207 776.82 822.55 787.76  Prepaid Expenses 665 1082.26 859.52 565.62  Other Current Assets, Total 1393 433.65 219.98 121.02"
Cash and Short Term Investments,2560,2120.17,2014.23,1351.55
Cash,-,-,-,-
Cash & Equivalents,2560,2120.17,2014.23,1351.55
Short Term Investments,-,-,-,-
"Total Receivables, Net",1934,1656.89,1907.86,1369.57
"Accounts Receivables - Trade, Net",1934,1648.42,1860.95,1297.98
Total Inventory,207,776.82,822.55,787.76
Prepaid Expenses,665,1082.26,859.52,565.62
"Other Current Assets, Total",1393,433.65,219.98,121.02
Total Assets,17221,15548.53,14932.15,12998.77
"Property/Plant/Equipment, Total - Net 5538 5442.9 5119.39 5053.6  Property/Plant/Equipment, Total - Gross - 8080.68 7643.04 7466.69  Accumulated Depreciation, Total - -2637.78 -2523.65 -2413.09  Goodwill, Net - - - -  Intangibles, Net 361 374.3 430.38 439.92  Long Term Investments 3406 2285.89 2167.27 2075.72  Note Receivable - Long Term - 3.96 3.91 4.31  Other Long Term Assets, Total 1 1371.7 1387.07 1229.7  Other Assets, Total 822 - - -","Property/Plant/Equipment, Total - Net 5538 5442.9 5119.39 5053.6  Property/Plant/Equipment, Total - Gross - 8080.68 7643.04 7466.69  Accumulated Depreciation, Total - -2637.78 -2523.65 -2413.09  Goodwill, Net - - - -  Intangibles, Net 361 374.3 430.38 439.92  Long Term Investments 3406 2285.89 2167.27 2075.72  Note Receivable - Long Term - 3.96 3.91 4.31  Other Long Term Assets, Total 1 1371.7 1387.07 1229.7  Other Assets, Total 822 - - -","Property/Plant/Equipment, Total - Net 5538 5442.9 5119.39 5053.6  Property/Plant/Equipment, Total - Gross - 8080.68 7643.04 7466.69  Accumulated Depreciation, Total - -2637.78 -2523.65 -2413.09  Goodwill, Net - - - -  Intangibles, Net 361 374.3 430.38 439.92  Long Term Investments 3406 2285.89 2167.27 2075.72  Note Receivable - Long Term - 3.96 3.91 4.31  Other Long Term Assets, Total 1 1371.7 1387.07 1229.7  Other Assets, Total 822 - - -","Property/Plant/Equipment, Total - Net 5538 5442.9 5119.39 5053.6  Property/Plant/Equipment, Total - Gross - 8080.68 7643.04 7466.69  Accumulated Depreciation, Total - -2637.78 -2523.65 -2413.09  Goodwill, Net - - - -  Intangibles, Net 361 374.3 430.38 439.92  Long Term Investments 3406 2285.89 2167.27 2075.72  Note Receivable - Long Term - 3.96 3.91 4.31  Other Long Term Assets, Total 1 1371.7 1387.07 1229.7  Other Assets, Total 822 - - -","Property/Plant/Equipment, Total - Net 5538 5442.9 5119.39 5053.6  Property/Plant/Equipment, Total - Gross - 8080.68 7643.04 7466.69  Accumulated Depreciation, Total - -2637.78 -2523.65 -2413.09  Goodwill, Net - - - -  Intangibles, Net 361 374.3 430.38 439.92  Long Term Investments 3406 2285.89 2167.27 2075.72  Note Receivable - Long Term - 3.96 3.91 4.31  Other Long Term Assets, Total 1 1371.7 1387.07 1229.7  Other Assets, Total 822 - - -"
"Property/Plant/Equipment, Total - Net",5538,5442.9,5119.39,5053.6
"Property/Plant/Equipment, Total - Gross",-,8080.68,7643.04,7466.69
"Accumulated Depreciation, Total",-,-2637.78,-2523.65,-2413.09
"Goodwill, Net",-,-,-,-
"Intangibles, Net",361,374.3,430.38,439.92
Long Term Investments,3406,2285.89,2167.27,2075.72
