Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Current Assets,3542,4708.73,820.68,787
"Cash and Short Term Investments 3044 4196.69 469.28 408.59  Cash - - - -  Cash & Equivalents 3044 4196.69 469.28 408.59  Short Term Investments - - - -  Total Receivables, Net 398 385.31 288 230.73  Accounts Receivables - Trade, Net 376 309.45 276.3 202.95  Total Inventory - 64.79 40.69 122.03  Prepaid Expenses 93 58.12 22.6 24.91  Other Current Assets, Total 7 3.81 0.12 0.72","Cash and Short Term Investments 3044 4196.69 469.28 408.59  Cash - - - -  Cash & Equivalents 3044 4196.69 469.28 408.59  Short Term Investments - - - -  Total Receivables, Net 398 385.31 288 230.73  Accounts Receivables - Trade, Net 376 309.45 276.3 202.95  Total Inventory - 64.79 40.69 122.03  Prepaid Expenses 93 58.12 22.6 24.91  Other Current Assets, Total 7 3.81 0.12 0.72","Cash and Short Term Investments 3044 4196.69 469.28 408.59  Cash - - - -  Cash & Equivalents 3044 4196.69 469.28 408.59  Short Term Investments - - - -  Total Receivables, Net 398 385.31 288 230.73  Accounts Receivables - Trade, Net 376 309.45 276.3 202.95  Total Inventory - 64.79 40.69 122.03  Prepaid Expenses 93 58.12 22.6 24.91  Other Current Assets, Total 7 3.81 0.12 0.72","Cash and Short Term Investments 3044 4196.69 469.28 408.59  Cash - - - -  Cash & Equivalents 3044 4196.69 469.28 408.59  Short Term Investments - - - -  Total Receivables, Net 398 385.31 288 230.73  Accounts Receivables - Trade, Net 376 309.45 276.3 202.95  Total Inventory - 64.79 40.69 122.03  Prepaid Expenses 93 58.12 22.6 24.91  Other Current Assets, Total 7 3.81 0.12 0.72","Cash and Short Term Investments 3044 4196.69 469.28 408.59  Cash - - - -  Cash & Equivalents 3044 4196.69 469.28 408.59  Short Term Investments - - - -  Total Receivables, Net 398 385.31 288 230.73  Accounts Receivables - Trade, Net 376 309.45 276.3 202.95  Total Inventory - 64.79 40.69 122.03  Prepaid Expenses 93 58.12 22.6 24.91  Other Current Assets, Total 7 3.81 0.12 0.72"
Cash and Short Term Investments,3044,4196.69,469.28,408.59
Cash,-,-,-,-
Cash & Equivalents,3044,4196.69,469.28,408.59
Short Term Investments,-,-,-,-
"Total Receivables, Net",398,385.31,288,230.73
"Accounts Receivables - Trade, Net",376,309.45,276.3,202.95
Total Inventory,-,64.79,40.69,122.03
Prepaid Expenses,93,58.12,22.6,24.91
"Other Current Assets, Total",7,3.81,0.12,0.72
Total Assets,4794,5426.31,905.35,866.47
