Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Current Assets,3268,1958.81,1498.29,1197.24
"Cash and Short Term Investments 2189 1521.16 1217.79 988.28  Cash - - - -  Cash & Equivalents 2189 1521.16 1217.79 988.28  Short Term Investments - - - -  Total Receivables, Net 1016 422.55 276.81 206.49  Accounts Receivables - Trade, Net 923 371.72 255.28 184.25  Total Inventory - - - -  Prepaid Expenses - - 3.19 2.3  Other Current Assets, Total 63 15.1 0.5 0.16","Cash and Short Term Investments 2189 1521.16 1217.79 988.28  Cash - - - -  Cash & Equivalents 2189 1521.16 1217.79 988.28  Short Term Investments - - - -  Total Receivables, Net 1016 422.55 276.81 206.49  Accounts Receivables - Trade, Net 923 371.72 255.28 184.25  Total Inventory - - - -  Prepaid Expenses - - 3.19 2.3  Other Current Assets, Total 63 15.1 0.5 0.16","Cash and Short Term Investments 2189 1521.16 1217.79 988.28  Cash - - - -  Cash & Equivalents 2189 1521.16 1217.79 988.28  Short Term Investments - - - -  Total Receivables, Net 1016 422.55 276.81 206.49  Accounts Receivables - Trade, Net 923 371.72 255.28 184.25  Total Inventory - - - -  Prepaid Expenses - - 3.19 2.3  Other Current Assets, Total 63 15.1 0.5 0.16","Cash and Short Term Investments 2189 1521.16 1217.79 988.28  Cash - - - -  Cash & Equivalents 2189 1521.16 1217.79 988.28  Short Term Investments - - - -  Total Receivables, Net 1016 422.55 276.81 206.49  Accounts Receivables - Trade, Net 923 371.72 255.28 184.25  Total Inventory - - - -  Prepaid Expenses - - 3.19 2.3  Other Current Assets, Total 63 15.1 0.5 0.16","Cash and Short Term Investments 2189 1521.16 1217.79 988.28  Cash - - - -  Cash & Equivalents 2189 1521.16 1217.79 988.28  Short Term Investments - - - -  Total Receivables, Net 1016 422.55 276.81 206.49  Accounts Receivables - Trade, Net 923 371.72 255.28 184.25  Total Inventory - - - -  Prepaid Expenses - - 3.19 2.3  Other Current Assets, Total 63 15.1 0.5 0.16"
Cash and Short Term Investments,2189,1521.16,1217.79,988.28
Cash,-,-,-,-
Cash & Equivalents,2189,1521.16,1217.79,988.28
Short Term Investments,-,-,-,-
"Total Receivables, Net",1016,422.55,276.81,206.49
"Accounts Receivables - Trade, Net",923,371.72,255.28,184.25
Total Inventory,-,-,-,-
Prepaid Expenses,-,-,3.19,2.3
"Other Current Assets, Total",63,15.1,0.5,0.16
Total Assets,4921,2604.41,1603.76,1244.16
