Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Current Assets,-,3581.02,3350.24,2733.21
"Cash and Short Term Investments - 493.19 599.8 334.32  Cash - - - -  Cash & Equivalents 404 493.19 599.8 334.32  Short Term Investments - - - -  Total Receivables, Net 1328 1405.59 1329.83 1056.15  Accounts Receivables - Trade, Net 1328 1220.45 1219.62 927.51  Total Inventory 1890 1637.55 1294.46 1297.67  Prepaid Expenses - 26.37 25.49 20.43  Other Current Assets, Total 133 18.33 100.66 24.64","Cash and Short Term Investments - 493.19 599.8 334.32  Cash - - - -  Cash & Equivalents 404 493.19 599.8 334.32  Short Term Investments - - - -  Total Receivables, Net 1328 1405.59 1329.83 1056.15  Accounts Receivables - Trade, Net 1328 1220.45 1219.62 927.51  Total Inventory 1890 1637.55 1294.46 1297.67  Prepaid Expenses - 26.37 25.49 20.43  Other Current Assets, Total 133 18.33 100.66 24.64","Cash and Short Term Investments - 493.19 599.8 334.32  Cash - - - -  Cash & Equivalents 404 493.19 599.8 334.32  Short Term Investments - - - -  Total Receivables, Net 1328 1405.59 1329.83 1056.15  Accounts Receivables - Trade, Net 1328 1220.45 1219.62 927.51  Total Inventory 1890 1637.55 1294.46 1297.67  Prepaid Expenses - 26.37 25.49 20.43  Other Current Assets, Total 133 18.33 100.66 24.64","Cash and Short Term Investments - 493.19 599.8 334.32  Cash - - - -  Cash & Equivalents 404 493.19 599.8 334.32  Short Term Investments - - - -  Total Receivables, Net 1328 1405.59 1329.83 1056.15  Accounts Receivables - Trade, Net 1328 1220.45 1219.62 927.51  Total Inventory 1890 1637.55 1294.46 1297.67  Prepaid Expenses - 26.37 25.49 20.43  Other Current Assets, Total 133 18.33 100.66 24.64","Cash and Short Term Investments - 493.19 599.8 334.32  Cash - - - -  Cash & Equivalents 404 493.19 599.8 334.32  Short Term Investments - - - -  Total Receivables, Net 1328 1405.59 1329.83 1056.15  Accounts Receivables - Trade, Net 1328 1220.45 1219.62 927.51  Total Inventory 1890 1637.55 1294.46 1297.67  Prepaid Expenses - 26.37 25.49 20.43  Other Current Assets, Total 133 18.33 100.66 24.64"
Cash and Short Term Investments,-,493.19,599.8,334.32
Cash,-,-,-,-
Cash & Equivalents,404,493.19,599.8,334.32
Short Term Investments,-,-,-,-
"Total Receivables, Net",1328,1405.59,1329.83,1056.15
"Accounts Receivables - Trade, Net",1328,1220.45,1219.62,927.51
Total Inventory,1890,1637.55,1294.46,1297.67
Prepaid Expenses,-,26.37,25.49,20.43
"Other Current Assets, Total",133,18.33,100.66,24.64
Total Assets,6185,5800.72,5460.14,4814.51
"Property/Plant/Equipment, Total - Net 1408 1411.65 1408.91 1474.94  Property/Plant/Equipment, Total - Gross - 7182.2 7203.81 7201.66  Accumulated Depreciation, Total - -5770.55 -5794.9 -5726.72  Goodwill, Net - - - -  Intangibles, Net 3 1.09 7.99 13.51  Long Term Investments 991 751.15 621.75 515.76  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 2 55.8 71.25 77.09  Other Assets, Total 695 - - -","Property/Plant/Equipment, Total - Net 1408 1411.65 1408.91 1474.94  Property/Plant/Equipment, Total - Gross - 7182.2 7203.81 7201.66  Accumulated Depreciation, Total - -5770.55 -5794.9 -5726.72  Goodwill, Net - - - -  Intangibles, Net 3 1.09 7.99 13.51  Long Term Investments 991 751.15 621.75 515.76  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 2 55.8 71.25 77.09  Other Assets, Total 695 - - -","Property/Plant/Equipment, Total - Net 1408 1411.65 1408.91 1474.94  Property/Plant/Equipment, Total - Gross - 7182.2 7203.81 7201.66  Accumulated Depreciation, Total - -5770.55 -5794.9 -5726.72  Goodwill, Net - - - -  Intangibles, Net 3 1.09 7.99 13.51  Long Term Investments 991 751.15 621.75 515.76  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 2 55.8 71.25 77.09  Other Assets, Total 695 - - -","Property/Plant/Equipment, Total - Net 1408 1411.65 1408.91 1474.94  Property/Plant/Equipment, Total - Gross - 7182.2 7203.81 7201.66  Accumulated Depreciation, Total - -5770.55 -5794.9 -5726.72  Goodwill, Net - - - -  Intangibles, Net 3 1.09 7.99 13.51  Long Term Investments 991 751.15 621.75 515.76  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 2 55.8 71.25 77.09  Other Assets, Total 695 - - -","Property/Plant/Equipment, Total - Net 1408 1411.65 1408.91 1474.94  Property/Plant/Equipment, Total - Gross - 7182.2 7203.81 7201.66  Accumulated Depreciation, Total - -5770.55 -5794.9 -5726.72  Goodwill, Net - - - -  Intangibles, Net 3 1.09 7.99 13.51  Long Term Investments 991 751.15 621.75 515.76  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 2 55.8 71.25 77.09  Other Assets, Total 695 - - -"
"Property/Plant/Equipment, Total - Net",1408,1411.65,1408.91,1474.94
"Property/Plant/Equipment, Total - Gross",-,7182.2,7203.81,7201.66
"Accumulated Depreciation, Total",-,-5770.55,-5794.9,-5726.72
"Goodwill, Net",-,-,-,-
"Intangibles, Net",3,1.09,7.99,13.51
Long Term Investments,991,751.15,621.75,515.76
Note Receivable - Long Term,-,-,-,-
"Other Long Term Assets, Total",2,55.8,71.25,77.09
"Other Assets, Total",695,-,-,-
Total Current Liabilities,1719,1683.63,2124.06,1690.9
"Accounts Payable 568 448.04 361.57 386.23  Payable/Accrued - - - -  Accrued Expenses 121 21.88 92.14 75.73  Notes Payable/Short Term Debt 581 500 1110 650  Current Port. of LT Debt/Capital Leases 313 339.74 314.67 318.67  Other Current liabilities, Total 136 373.97 245.68 260.27","Accounts Payable 568 448.04 361.57 386.23  Payable/Accrued - - - -  Accrued Expenses 121 21.88 92.14 75.73  Notes Payable/Short Term Debt 581 500 1110 650  Current Port. of LT Debt/Capital Leases 313 339.74 314.67 318.67  Other Current liabilities, Total 136 373.97 245.68 260.27","Accounts Payable 568 448.04 361.57 386.23  Payable/Accrued - - - -  Accrued Expenses 121 21.88 92.14 75.73  Notes Payable/Short Term Debt 581 500 1110 650  Current Port. of LT Debt/Capital Leases 313 339.74 314.67 318.67  Other Current liabilities, Total 136 373.97 245.68 260.27","Accounts Payable 568 448.04 361.57 386.23  Payable/Accrued - - - -  Accrued Expenses 121 21.88 92.14 75.73  Notes Payable/Short Term Debt 581 500 1110 650  Current Port. of LT Debt/Capital Leases 313 339.74 314.67 318.67  Other Current liabilities, Total 136 373.97 245.68 260.27","Accounts Payable 568 448.04 361.57 386.23  Payable/Accrued - - - -  Accrued Expenses 121 21.88 92.14 75.73  Notes Payable/Short Term Debt 581 500 1110 650  Current Port. of LT Debt/Capital Leases 313 339.74 314.67 318.67  Other Current liabilities, Total 136 373.97 245.68 260.27"
Accounts Payable,568,448.04,361.57,386.23
Payable/Accrued,-,-,-,-
Accrued Expenses,121,21.88,92.14,75.73
Notes Payable/Short Term Debt,581,500,1110,650
Current Port. of LT Debt/Capital Leases,313,339.74,314.67,318.67
"Other Current liabilities, Total",136,373.97,245.68,260.27
Total Liabilities,2788,2811.33,3161.11,2741.28
"Total Long Term Debt 497 607.12 577.6 614.93  Long Term Debt - 580 560 595  Capital Lease Obligations 32 27.12 17.6 19.93  Deferred Income Tax 201 144.98 114.76 85.22  Minority Interest - - - -  Other Liabilities, Total -210 375.6 344.69 350.22","Total Long Term Debt 497 607.12 577.6 614.93  Long Term Debt - 580 560 595  Capital Lease Obligations 32 27.12 17.6 19.93  Deferred Income Tax 201 144.98 114.76 85.22  Minority Interest - - - -  Other Liabilities, Total -210 375.6 344.69 350.22","Total Long Term Debt 497 607.12 577.6 614.93  Long Term Debt - 580 560 595  Capital Lease Obligations 32 27.12 17.6 19.93  Deferred Income Tax 201 144.98 114.76 85.22  Minority Interest - - - -  Other Liabilities, Total -210 375.6 344.69 350.22","Total Long Term Debt 497 607.12 577.6 614.93  Long Term Debt - 580 560 595  Capital Lease Obligations 32 27.12 17.6 19.93  Deferred Income Tax 201 144.98 114.76 85.22  Minority Interest - - - -  Other Liabilities, Total -210 375.6 344.69 350.22","Total Long Term Debt 497 607.12 577.6 614.93  Long Term Debt - 580 560 595  Capital Lease Obligations 32 27.12 17.6 19.93  Deferred Income Tax 201 144.98 114.76 85.22  Minority Interest - - - -  Other Liabilities, Total -210 375.6 344.69 350.22"
Total Long Term Debt,497,607.12,577.6,614.93
Long Term Debt,-,580,560,595
Capital Lease Obligations,32,27.12,17.6,19.93
Deferred Income Tax,201,144.98,114.76,85.22
Minority Interest,-,-,-,-
