Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Current Assets,10253.52,9606.68,8424.26,8338.65
"Cash and Short Term Investments 3508.32 3357.88 2676.47 2410.6  Cash - - - -  Cash & Equivalents 3508.32 3357.88 2676.47 2410.6  Short Term Investments - - - -  Total Receivables, Net 2814.39 2679.1 2957.06 3127.86  Accounts Receivables - Trade, Net 2809.34 2674.34 2463.15 2426.49  Total Inventory 3128.58 2754.25 2757.27 2765.54  Prepaid Expenses 20.86 20.48 23.43 24.63  Other Current Assets, Total 781.37 794.97 10.03 10.02","Cash and Short Term Investments 3508.32 3357.88 2676.47 2410.6  Cash - - - -  Cash & Equivalents 3508.32 3357.88 2676.47 2410.6  Short Term Investments - - - -  Total Receivables, Net 2814.39 2679.1 2957.06 3127.86  Accounts Receivables - Trade, Net 2809.34 2674.34 2463.15 2426.49  Total Inventory 3128.58 2754.25 2757.27 2765.54  Prepaid Expenses 20.86 20.48 23.43 24.63  Other Current Assets, Total 781.37 794.97 10.03 10.02","Cash and Short Term Investments 3508.32 3357.88 2676.47 2410.6  Cash - - - -  Cash & Equivalents 3508.32 3357.88 2676.47 2410.6  Short Term Investments - - - -  Total Receivables, Net 2814.39 2679.1 2957.06 3127.86  Accounts Receivables - Trade, Net 2809.34 2674.34 2463.15 2426.49  Total Inventory 3128.58 2754.25 2757.27 2765.54  Prepaid Expenses 20.86 20.48 23.43 24.63  Other Current Assets, Total 781.37 794.97 10.03 10.02","Cash and Short Term Investments 3508.32 3357.88 2676.47 2410.6  Cash - - - -  Cash & Equivalents 3508.32 3357.88 2676.47 2410.6  Short Term Investments - - - -  Total Receivables, Net 2814.39 2679.1 2957.06 3127.86  Accounts Receivables - Trade, Net 2809.34 2674.34 2463.15 2426.49  Total Inventory 3128.58 2754.25 2757.27 2765.54  Prepaid Expenses 20.86 20.48 23.43 24.63  Other Current Assets, Total 781.37 794.97 10.03 10.02","Cash and Short Term Investments 3508.32 3357.88 2676.47 2410.6  Cash - - - -  Cash & Equivalents 3508.32 3357.88 2676.47 2410.6  Short Term Investments - - - -  Total Receivables, Net 2814.39 2679.1 2957.06 3127.86  Accounts Receivables - Trade, Net 2809.34 2674.34 2463.15 2426.49  Total Inventory 3128.58 2754.25 2757.27 2765.54  Prepaid Expenses 20.86 20.48 23.43 24.63  Other Current Assets, Total 781.37 794.97 10.03 10.02"
Cash and Short Term Investments,3508.32,3357.88,2676.47,2410.6
Cash,-,-,-,-
Cash & Equivalents,3508.32,3357.88,2676.47,2410.6
Short Term Investments,-,-,-,-
"Total Receivables, Net",2814.39,2679.1,2957.06,3127.86
"Accounts Receivables - Trade, Net",2809.34,2674.34,2463.15,2426.49
Total Inventory,3128.58,2754.25,2757.27,2765.54
Prepaid Expenses,20.86,20.48,23.43,24.63
"Other Current Assets, Total",781.37,794.97,10.03,10.02
Total Assets,16894.95,16533.73,15930.2,15220.84
"Property/Plant/Equipment, Total - Net 4585.16 4858.73 5246.13 5032.63  Property/Plant/Equipment, Total - Gross 16683.03 16485.21 16307.62 15554.17  Accumulated Depreciation, Total -12097.87 -11626.48 -11061.49 -10521.54  Goodwill, Net - - - -  Intangibles, Net 147.91 189.2 151.9 146.84  Long Term Investments 1799.03 1754.62 1960.77 1544.59  Note Receivable - Long Term 5.05 4.76 - -  Other Long Term Assets, Total 109.33 124.5 147.14 158.13  Other Assets, Total 1095.56 870.12 - -","Property/Plant/Equipment, Total - Net 4585.16 4858.73 5246.13 5032.63  Property/Plant/Equipment, Total - Gross 16683.03 16485.21 16307.62 15554.17  Accumulated Depreciation, Total -12097.87 -11626.48 -11061.49 -10521.54  Goodwill, Net - - - -  Intangibles, Net 147.91 189.2 151.9 146.84  Long Term Investments 1799.03 1754.62 1960.77 1544.59  Note Receivable - Long Term 5.05 4.76 - -  Other Long Term Assets, Total 109.33 124.5 147.14 158.13  Other Assets, Total 1095.56 870.12 - -","Property/Plant/Equipment, Total - Net 4585.16 4858.73 5246.13 5032.63  Property/Plant/Equipment, Total - Gross 16683.03 16485.21 16307.62 15554.17  Accumulated Depreciation, Total -12097.87 -11626.48 -11061.49 -10521.54  Goodwill, Net - - - -  Intangibles, Net 147.91 189.2 151.9 146.84  Long Term Investments 1799.03 1754.62 1960.77 1544.59  Note Receivable - Long Term 5.05 4.76 - -  Other Long Term Assets, Total 109.33 124.5 147.14 158.13  Other Assets, Total 1095.56 870.12 - -","Property/Plant/Equipment, Total - Net 4585.16 4858.73 5246.13 5032.63  Property/Plant/Equipment, Total - Gross 16683.03 16485.21 16307.62 15554.17  Accumulated Depreciation, Total -12097.87 -11626.48 -11061.49 -10521.54  Goodwill, Net - - - -  Intangibles, Net 147.91 189.2 151.9 146.84  Long Term Investments 1799.03 1754.62 1960.77 1544.59  Note Receivable - Long Term 5.05 4.76 - -  Other Long Term Assets, Total 109.33 124.5 147.14 158.13  Other Assets, Total 1095.56 870.12 - -","Property/Plant/Equipment, Total - Net 4585.16 4858.73 5246.13 5032.63  Property/Plant/Equipment, Total - Gross 16683.03 16485.21 16307.62 15554.17  Accumulated Depreciation, Total -12097.87 -11626.48 -11061.49 -10521.54  Goodwill, Net - - - -  Intangibles, Net 147.91 189.2 151.9 146.84  Long Term Investments 1799.03 1754.62 1960.77 1544.59  Note Receivable - Long Term 5.05 4.76 - -  Other Long Term Assets, Total 109.33 124.5 147.14 158.13  Other Assets, Total 1095.56 870.12 - -"
"Property/Plant/Equipment, Total - Net",4585.16,4858.73,5246.13,5032.63
"Property/Plant/Equipment, Total - Gross",16683.03,16485.21,16307.62,15554.17
"Accumulated Depreciation, Total",-12097.87,-11626.48,-11061.49,-10521.54
"Goodwill, Net",-,-,-,-
"Intangibles, Net",147.91,189.2,151.9,146.84
Long Term Investments,1799.03,1754.62,1960.77,1544.59
Note Receivable - Long Term,5.05,4.76,-,-
"Other Long Term Assets, Total",109.33,124.5,147.14,158.13
"Other Assets, Total",1095.56,870.12,-,-
Total Current Liabilities,3604.87,3668.27,3108.68,2888.26
"Accounts Payable 1585.36 1524.69 1418.08 1385.79  Payable/Accrued - - - -  Accrued Expenses 341.31 466.47 357.35 241.11  Notes Payable/Short Term Debt 400 400 400 400  Current Port. of LT Debt/Capital Leases 221.83 258.39 249.89 222.39  Other Current liabilities, Total 1056.37 1018.72 683.36 638.97","Accounts Payable 1585.36 1524.69 1418.08 1385.79  Payable/Accrued - - - -  Accrued Expenses 341.31 466.47 357.35 241.11  Notes Payable/Short Term Debt 400 400 400 400  Current Port. of LT Debt/Capital Leases 221.83 258.39 249.89 222.39  Other Current liabilities, Total 1056.37 1018.72 683.36 638.97","Accounts Payable 1585.36 1524.69 1418.08 1385.79  Payable/Accrued - - - -  Accrued Expenses 341.31 466.47 357.35 241.11  Notes Payable/Short Term Debt 400 400 400 400  Current Port. of LT Debt/Capital Leases 221.83 258.39 249.89 222.39  Other Current liabilities, Total 1056.37 1018.72 683.36 638.97","Accounts Payable 1585.36 1524.69 1418.08 1385.79  Payable/Accrued - - - -  Accrued Expenses 341.31 466.47 357.35 241.11  Notes Payable/Short Term Debt 400 400 400 400  Current Port. of LT Debt/Capital Leases 221.83 258.39 249.89 222.39  Other Current liabilities, Total 1056.37 1018.72 683.36 638.97","Accounts Payable 1585.36 1524.69 1418.08 1385.79  Payable/Accrued - - - -  Accrued Expenses 341.31 466.47 357.35 241.11  Notes Payable/Short Term Debt 400 400 400 400  Current Port. of LT Debt/Capital Leases 221.83 258.39 249.89 222.39  Other Current liabilities, Total 1056.37 1018.72 683.36 638.97"
Accounts Payable,1585.36,1524.69,1418.08,1385.79
Payable/Accrued,-,-,-,-
Accrued Expenses,341.31,466.47,357.35,241.11
Notes Payable/Short Term Debt,400,400,400,400
Current Port. of LT Debt/Capital Leases,221.83,258.39,249.89,222.39
"Other Current liabilities, Total",1056.37,1018.72,683.36,638.97
Total Liabilities,4501.34,4747.27,4500.24,4355.68
"Total Long Term Debt 535.92 757.75 1007.64 1183.03  Long Term Debt 535.24 756.13 1004.52 1178.41  Capital Lease Obligations 0.684 1.62 3.12 4.62  Deferred Income Tax 101.79 97.66 96.14 -  Minority Interest - - - -  Other Liabilities, Total -141.25 -176.4 287.77 284.38","Total Long Term Debt 535.92 757.75 1007.64 1183.03  Long Term Debt 535.24 756.13 1004.52 1178.41  Capital Lease Obligations 0.684 1.62 3.12 4.62  Deferred Income Tax 101.79 97.66 96.14 -  Minority Interest - - - -  Other Liabilities, Total -141.25 -176.4 287.77 284.38","Total Long Term Debt 535.92 757.75 1007.64 1183.03  Long Term Debt 535.24 756.13 1004.52 1178.41  Capital Lease Obligations 0.684 1.62 3.12 4.62  Deferred Income Tax 101.79 97.66 96.14 -  Minority Interest - - - -  Other Liabilities, Total -141.25 -176.4 287.77 284.38","Total Long Term Debt 535.92 757.75 1007.64 1183.03  Long Term Debt 535.24 756.13 1004.52 1178.41  Capital Lease Obligations 0.684 1.62 3.12 4.62  Deferred Income Tax 101.79 97.66 96.14 -  Minority Interest - - - -  Other Liabilities, Total -141.25 -176.4 287.77 284.38","Total Long Term Debt 535.92 757.75 1007.64 1183.03  Long Term Debt 535.24 756.13 1004.52 1178.41  Capital Lease Obligations 0.684 1.62 3.12 4.62  Deferred Income Tax 101.79 97.66 96.14 -  Minority Interest - - - -  Other Liabilities, Total -141.25 -176.4 287.77 284.38"
Total Long Term Debt,535.92,757.75,1007.64,1183.03
Long Term Debt,535.24,756.13,1004.52,1178.41
Capital Lease Obligations,0.684,1.62,3.12,4.62
Deferred Income Tax,101.79,97.66,96.14,-
Minority Interest,-,-,-,-
"Other Liabilities, Total",-141.25,-176.4,287.77,284.38
Total Equity,12393.61,11786.46,11429.97,10865.17
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 1320.74 1320.74 1320.74 1320.74  Additional Paid-In Capital 1225.44 1225.44 1225.44 1225.44  Retained Earnings (Accumulated Deficit) 9373.07 8800.29 8283.57 8176.09  Treasury Stock - Common -87.66 -87.66 -87.58 -87.5  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 527.66 687.81 230.39  Other Equity, Total 562.03 527.66 - -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 1320.74 1320.74 1320.74 1320.74  Additional Paid-In Capital 1225.44 1225.44 1225.44 1225.44  Retained Earnings (Accumulated Deficit) 9373.07 8800.29 8283.57 8176.09  Treasury Stock - Common -87.66 -87.66 -87.58 -87.5  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 527.66 687.81 230.39  Other Equity, Total 562.03 527.66 - -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 1320.74 1320.74 1320.74 1320.74  Additional Paid-In Capital 1225.44 1225.44 1225.44 1225.44  Retained Earnings (Accumulated Deficit) 9373.07 8800.29 8283.57 8176.09  Treasury Stock - Common -87.66 -87.66 -87.58 -87.5  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 527.66 687.81 230.39  Other Equity, Total 562.03 527.66 - -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 1320.74 1320.74 1320.74 1320.74  Additional Paid-In Capital 1225.44 1225.44 1225.44 1225.44  Retained Earnings (Accumulated Deficit) 9373.07 8800.29 8283.57 8176.09  Treasury Stock - Common -87.66 -87.66 -87.58 -87.5  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 527.66 687.81 230.39  Other Equity, Total 562.03 527.66 - -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 1320.74 1320.74 1320.74 1320.74  Additional Paid-In Capital 1225.44 1225.44 1225.44 1225.44  Retained Earnings (Accumulated Deficit) 9373.07 8800.29 8283.57 8176.09  Treasury Stock - Common -87.66 -87.66 -87.58 -87.5  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 527.66 687.81 230.39  Other Equity, Total 562.03 527.66 - -"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",1320.74,1320.74,1320.74,1320.74
Additional Paid-In Capital,1225.44,1225.44,1225.44,1225.44
Retained Earnings (Accumulated Deficit),9373.07,8800.29,8283.57,8176.09
Treasury Stock - Common,-87.66,-87.66,-87.58,-87.5
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,527.66,687.81,230.39
"Other Equity, Total",562.03,527.66,-,-
Total Liabilities & Shareholders' Equity,16894.95,16533.73,15930.2,15220.84
Total Common Shares Outstanding,11.94,11.94,11.94,11.94
Total Preferred Shares Outstanding,-,-,-,-
