Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Current Assets,51579,45645,47106,41667
"Cash and Short Term Investments 14589 13998 8653 14223  Cash - - - -  Cash & Equivalents 14589 13998 8653 14223  Short Term Investments - - - -  Total Receivables, Net 34422 29587 33856 25245  Accounts Receivables - Trade, Net 34252 29493 33751 24326  Total Inventory 1152 759 3440 733  Prepaid Expenses - 972 904 1198  Other Current Assets, Total 1416 1301 253 268","Cash and Short Term Investments 14589 13998 8653 14223  Cash - - - -  Cash & Equivalents 14589 13998 8653 14223  Short Term Investments - - - -  Total Receivables, Net 34422 29587 33856 25245  Accounts Receivables - Trade, Net 34252 29493 33751 24326  Total Inventory 1152 759 3440 733  Prepaid Expenses - 972 904 1198  Other Current Assets, Total 1416 1301 253 268","Cash and Short Term Investments 14589 13998 8653 14223  Cash - - - -  Cash & Equivalents 14589 13998 8653 14223  Short Term Investments - - - -  Total Receivables, Net 34422 29587 33856 25245  Accounts Receivables - Trade, Net 34252 29493 33751 24326  Total Inventory 1152 759 3440 733  Prepaid Expenses - 972 904 1198  Other Current Assets, Total 1416 1301 253 268","Cash and Short Term Investments 14589 13998 8653 14223  Cash - - - -  Cash & Equivalents 14589 13998 8653 14223  Short Term Investments - - - -  Total Receivables, Net 34422 29587 33856 25245  Accounts Receivables - Trade, Net 34252 29493 33751 24326  Total Inventory 1152 759 3440 733  Prepaid Expenses - 972 904 1198  Other Current Assets, Total 1416 1301 253 268","Cash and Short Term Investments 14589 13998 8653 14223  Cash - - - -  Cash & Equivalents 14589 13998 8653 14223  Short Term Investments - - - -  Total Receivables, Net 34422 29587 33856 25245  Accounts Receivables - Trade, Net 34252 29493 33751 24326  Total Inventory 1152 759 3440 733  Prepaid Expenses - 972 904 1198  Other Current Assets, Total 1416 1301 253 268"
Cash and Short Term Investments,14589,13998,8653,14223
Cash,-,-,-,-
Cash & Equivalents,14589,13998,8653,14223
Short Term Investments,-,-,-,-
"Total Receivables, Net",34422,29587,33856,25245
"Accounts Receivables - Trade, Net",34252,29493,33751,24326
Total Inventory,1152,759,3440,733
Prepaid Expenses,-,972,904,1198
"Other Current Assets, Total",1416,1301,253,268
Total Assets,66787,60952,62970,52173
"Property/Plant/Equipment, Total - Net 9604 9771 9774 7136  Property/Plant/Equipment, Total - Gross - - - -  Accumulated Depreciation, Total - - - -  Goodwill, Net 1132 1274 1868 -  Intangibles, Net 709 1069 735 731  Long Term Investments 3413 3138 2856 2259  Note Receivable - Long Term 170 94 - -  Other Long Term Assets, Total 2 1 631 380  Other Assets, Total -31506 -27473 - -","Property/Plant/Equipment, Total - Net 9604 9771 9774 7136  Property/Plant/Equipment, Total - Gross - - - -  Accumulated Depreciation, Total - - - -  Goodwill, Net 1132 1274 1868 -  Intangibles, Net 709 1069 735 731  Long Term Investments 3413 3138 2856 2259  Note Receivable - Long Term 170 94 - -  Other Long Term Assets, Total 2 1 631 380  Other Assets, Total -31506 -27473 - -","Property/Plant/Equipment, Total - Net 9604 9771 9774 7136  Property/Plant/Equipment, Total - Gross - - - -  Accumulated Depreciation, Total - - - -  Goodwill, Net 1132 1274 1868 -  Intangibles, Net 709 1069 735 731  Long Term Investments 3413 3138 2856 2259  Note Receivable - Long Term 170 94 - -  Other Long Term Assets, Total 2 1 631 380  Other Assets, Total -31506 -27473 - -","Property/Plant/Equipment, Total - Net 9604 9771 9774 7136  Property/Plant/Equipment, Total - Gross - - - -  Accumulated Depreciation, Total - - - -  Goodwill, Net 1132 1274 1868 -  Intangibles, Net 709 1069 735 731  Long Term Investments 3413 3138 2856 2259  Note Receivable - Long Term 170 94 - -  Other Long Term Assets, Total 2 1 631 380  Other Assets, Total -31506 -27473 - -","Property/Plant/Equipment, Total - Net 9604 9771 9774 7136  Property/Plant/Equipment, Total - Gross - - - -  Accumulated Depreciation, Total - - - -  Goodwill, Net 1132 1274 1868 -  Intangibles, Net 709 1069 735 731  Long Term Investments 3413 3138 2856 2259  Note Receivable - Long Term 170 94 - -  Other Long Term Assets, Total 2 1 631 380  Other Assets, Total -31506 -27473 - -"
"Property/Plant/Equipment, Total - Net",9604,9771,9774,7136
"Property/Plant/Equipment, Total - Gross",-,-,-,-
"Accumulated Depreciation, Total",-,-,-,-
"Goodwill, Net",1132,1274,1868,-
"Intangibles, Net",709,1069,735,731
Long Term Investments,3413,3138,2856,2259
Note Receivable - Long Term,170,94,-,-
"Other Long Term Assets, Total",2,1,631,380
"Other Assets, Total",-31506,-27473,-,-
Total Current Liabilities,19589,15901,19627,14486
