Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Current Assets,12631,11847.28,10755.43,10945.25
"Cash and Short Term Investments 2110 1831.68 1843.26 1909.34  Cash - - - -  Cash & Equivalents 2110 1831.68 1843.26 1909.34  Short Term Investments - - - -  Total Receivables, Net 5774 5419.34 5016.77 4884.39  Accounts Receivables - Trade, Net 5774 5387.76 5016.77 4884.39  Total Inventory 4256 3965.78 3438.35 3774.1  Prepaid Expenses 161 165.75 112.81 124.08  Other Current Assets, Total 330 464.73 344.24 253.34","Cash and Short Term Investments 2110 1831.68 1843.26 1909.34  Cash - - - -  Cash & Equivalents 2110 1831.68 1843.26 1909.34  Short Term Investments - - - -  Total Receivables, Net 5774 5419.34 5016.77 4884.39  Accounts Receivables - Trade, Net 5774 5387.76 5016.77 4884.39  Total Inventory 4256 3965.78 3438.35 3774.1  Prepaid Expenses 161 165.75 112.81 124.08  Other Current Assets, Total 330 464.73 344.24 253.34","Cash and Short Term Investments 2110 1831.68 1843.26 1909.34  Cash - - - -  Cash & Equivalents 2110 1831.68 1843.26 1909.34  Short Term Investments - - - -  Total Receivables, Net 5774 5419.34 5016.77 4884.39  Accounts Receivables - Trade, Net 5774 5387.76 5016.77 4884.39  Total Inventory 4256 3965.78 3438.35 3774.1  Prepaid Expenses 161 165.75 112.81 124.08  Other Current Assets, Total 330 464.73 344.24 253.34","Cash and Short Term Investments 2110 1831.68 1843.26 1909.34  Cash - - - -  Cash & Equivalents 2110 1831.68 1843.26 1909.34  Short Term Investments - - - -  Total Receivables, Net 5774 5419.34 5016.77 4884.39  Accounts Receivables - Trade, Net 5774 5387.76 5016.77 4884.39  Total Inventory 4256 3965.78 3438.35 3774.1  Prepaid Expenses 161 165.75 112.81 124.08  Other Current Assets, Total 330 464.73 344.24 253.34","Cash and Short Term Investments 2110 1831.68 1843.26 1909.34  Cash - - - -  Cash & Equivalents 2110 1831.68 1843.26 1909.34  Short Term Investments - - - -  Total Receivables, Net 5774 5419.34 5016.77 4884.39  Accounts Receivables - Trade, Net 5774 5387.76 5016.77 4884.39  Total Inventory 4256 3965.78 3438.35 3774.1  Prepaid Expenses 161 165.75 112.81 124.08  Other Current Assets, Total 330 464.73 344.24 253.34"
Cash and Short Term Investments,2110,1831.68,1843.26,1909.34
Cash,-,-,-,-
Cash & Equivalents,2110,1831.68,1843.26,1909.34
Short Term Investments,-,-,-,-
"Total Receivables, Net",5774,5419.34,5016.77,4884.39
"Accounts Receivables - Trade, Net",5774,5387.76,5016.77,4884.39
Total Inventory,4256,3965.78,3438.35,3774.1
Prepaid Expenses,161,165.75,112.81,124.08
"Other Current Assets, Total",330,464.73,344.24,253.34
Total Assets,25102,24440.64,23745.72,24106.72
"Property/Plant/Equipment, Total - Net 10012 10171.52 10643.89 11079.52  Property/Plant/Equipment, Total - Gross - - - -  Accumulated Depreciation, Total - - - -  Goodwill, Net 16 32.91 49.36 65.82  Intangibles, Net 591 597.12 421.7 265.2  Long Term Investments 1787 605.66 974.19 910.5  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 1 1186.14 901.14 840.42  Other Assets, Total -1124 - - -","Property/Plant/Equipment, Total - Net 10012 10171.52 10643.89 11079.52  Property/Plant/Equipment, Total - Gross - - - -  Accumulated Depreciation, Total - - - -  Goodwill, Net 16 32.91 49.36 65.82  Intangibles, Net 591 597.12 421.7 265.2  Long Term Investments 1787 605.66 974.19 910.5  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 1 1186.14 901.14 840.42  Other Assets, Total -1124 - - -","Property/Plant/Equipment, Total - Net 10012 10171.52 10643.89 11079.52  Property/Plant/Equipment, Total - Gross - - - -  Accumulated Depreciation, Total - - - -  Goodwill, Net 16 32.91 49.36 65.82  Intangibles, Net 591 597.12 421.7 265.2  Long Term Investments 1787 605.66 974.19 910.5  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 1 1186.14 901.14 840.42  Other Assets, Total -1124 - - -","Property/Plant/Equipment, Total - Net 10012 10171.52 10643.89 11079.52  Property/Plant/Equipment, Total - Gross - - - -  Accumulated Depreciation, Total - - - -  Goodwill, Net 16 32.91 49.36 65.82  Intangibles, Net 591 597.12 421.7 265.2  Long Term Investments 1787 605.66 974.19 910.5  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 1 1186.14 901.14 840.42  Other Assets, Total -1124 - - -","Property/Plant/Equipment, Total - Net 10012 10171.52 10643.89 11079.52  Property/Plant/Equipment, Total - Gross - - - -  Accumulated Depreciation, Total - - - -  Goodwill, Net 16 32.91 49.36 65.82  Intangibles, Net 591 597.12 421.7 265.2  Long Term Investments 1787 605.66 974.19 910.5  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 1 1186.14 901.14 840.42  Other Assets, Total -1124 - - -"
"Property/Plant/Equipment, Total - Net",10012,10171.52,10643.89,11079.52
"Property/Plant/Equipment, Total - Gross",-,-,-,-
"Accumulated Depreciation, Total",-,-,-,-
"Goodwill, Net",16,32.91,49.36,65.82
"Intangibles, Net",591,597.12,421.7,265.2
Long Term Investments,1787,605.66,974.19,910.5
Note Receivable - Long Term,-,-,-,-
"Other Long Term Assets, Total",1,1186.14,901.14,840.42
"Other Assets, Total",-1124,-,-,-
Total Current Liabilities,9737,9557,8945.25,9703
"Accounts Payable 3207 2769.72 2755.01 2623.71  Payable/Accrued - - - -  Accrued Expenses 793 795.38 838.13 789.09  Notes Payable/Short Term Debt 4468 4608 3130 4160  Current Port. of LT Debt/Capital Leases 125 4732.78 805.29 1025.97  Other Current liabilities, Total 1144 1263 1416.81 1104.23","Accounts Payable 3207 2769.72 2755.01 2623.71  Payable/Accrued - - - -  Accrued Expenses 793 795.38 838.13 789.09  Notes Payable/Short Term Debt 4468 4608 3130 4160  Current Port. of LT Debt/Capital Leases 125 4732.78 805.29 1025.97  Other Current liabilities, Total 1144 1263 1416.81 1104.23","Accounts Payable 3207 2769.72 2755.01 2623.71  Payable/Accrued - - - -  Accrued Expenses 793 795.38 838.13 789.09  Notes Payable/Short Term Debt 4468 4608 3130 4160  Current Port. of LT Debt/Capital Leases 125 4732.78 805.29 1025.97  Other Current liabilities, Total 1144 1263 1416.81 1104.23","Accounts Payable 3207 2769.72 2755.01 2623.71  Payable/Accrued - - - -  Accrued Expenses 793 795.38 838.13 789.09  Notes Payable/Short Term Debt 4468 4608 3130 4160  Current Port. of LT Debt/Capital Leases 125 4732.78 805.29 1025.97  Other Current liabilities, Total 1144 1263 1416.81 1104.23","Accounts Payable 3207 2769.72 2755.01 2623.71  Payable/Accrued - - - -  Accrued Expenses 793 795.38 838.13 789.09  Notes Payable/Short Term Debt 4468 4608 3130 4160  Current Port. of LT Debt/Capital Leases 125 4732.78 805.29 1025.97  Other Current liabilities, Total 1144 1263 1416.81 1104.23"
Accounts Payable,3207,2769.72,2755.01,2623.71
Payable/Accrued,-,-,-,-
Accrued Expenses,793,795.38,838.13,789.09
Notes Payable/Short Term Debt,4468,4608,3130,4160
Current Port. of LT Debt/Capital Leases,125,4732.78,805.29,1025.97
"Other Current liabilities, Total",1144,1263,1416.81,1104.23
Total Liabilities,10946,10566,10517.59,11454.55
"Total Long Term Debt 1037 831 1356.72 1494.68  Long Term Debt 803 562 1141.05 1399.31  Capital Lease Obligations 234 269 215.67 95.38  Deferred Income Tax - 7 15.68 21.45  Minority Interest - - - -  Other Liabilities, Total -4296 -9608.05 199.94 235.43","Total Long Term Debt 1037 831 1356.72 1494.68  Long Term Debt 803 562 1141.05 1399.31  Capital Lease Obligations 234 269 215.67 95.38  Deferred Income Tax - 7 15.68 21.45  Minority Interest - - - -  Other Liabilities, Total -4296 -9608.05 199.94 235.43","Total Long Term Debt 1037 831 1356.72 1494.68  Long Term Debt 803 562 1141.05 1399.31  Capital Lease Obligations 234 269 215.67 95.38  Deferred Income Tax - 7 15.68 21.45  Minority Interest - - - -  Other Liabilities, Total -4296 -9608.05 199.94 235.43","Total Long Term Debt 1037 831 1356.72 1494.68  Long Term Debt 803 562 1141.05 1399.31  Capital Lease Obligations 234 269 215.67 95.38  Deferred Income Tax - 7 15.68 21.45  Minority Interest - - - -  Other Liabilities, Total -4296 -9608.05 199.94 235.43","Total Long Term Debt 1037 831 1356.72 1494.68  Long Term Debt 803 562 1141.05 1399.31  Capital Lease Obligations 234 269 215.67 95.38  Deferred Income Tax - 7 15.68 21.45  Minority Interest - - - -  Other Liabilities, Total -4296 -9608.05 199.94 235.43"
Total Long Term Debt,1037,831,1356.72,1494.68
Long Term Debt,803,562,1141.05,1399.31
Capital Lease Obligations,234,269,215.67,95.38
Deferred Income Tax,-,7,15.68,21.45
Minority Interest,-,-,-,-
"Other Liabilities, Total",-4296,-9608.05,199.94,235.43
Total Equity,14156,13874.82,13228.12,12652.17
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 1102 1102.25 1102.25 1102.25  Additional Paid-In Capital 1098 1098.99 1098.99 1098.99  Retained Earnings (Accumulated Deficit) 11410 11256.81 10793.1 10306.95  Treasury Stock - Common -64 -64.43 -64.43 -64.43  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 117.2 145.25 83.61  Other Equity, Total 610 364 152.95 124.8","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 1102 1102.25 1102.25 1102.25  Additional Paid-In Capital 1098 1098.99 1098.99 1098.99  Retained Earnings (Accumulated Deficit) 11410 11256.81 10793.1 10306.95  Treasury Stock - Common -64 -64.43 -64.43 -64.43  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 117.2 145.25 83.61  Other Equity, Total 610 364 152.95 124.8","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 1102 1102.25 1102.25 1102.25  Additional Paid-In Capital 1098 1098.99 1098.99 1098.99  Retained Earnings (Accumulated Deficit) 11410 11256.81 10793.1 10306.95  Treasury Stock - Common -64 -64.43 -64.43 -64.43  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 117.2 145.25 83.61  Other Equity, Total 610 364 152.95 124.8","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 1102 1102.25 1102.25 1102.25  Additional Paid-In Capital 1098 1098.99 1098.99 1098.99  Retained Earnings (Accumulated Deficit) 11410 11256.81 10793.1 10306.95  Treasury Stock - Common -64 -64.43 -64.43 -64.43  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 117.2 145.25 83.61  Other Equity, Total 610 364 152.95 124.8","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 1102 1102.25 1102.25 1102.25  Additional Paid-In Capital 1098 1098.99 1098.99 1098.99  Retained Earnings (Accumulated Deficit) 11410 11256.81 10793.1 10306.95  Treasury Stock - Common -64 -64.43 -64.43 -64.43  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 117.2 145.25 83.61  Other Equity, Total 610 364 152.95 124.8"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",1102,1102.25,1102.25,1102.25
Additional Paid-In Capital,1098,1098.99,1098.99,1098.99
Retained Earnings (Accumulated Deficit),11410,11256.81,10793.1,10306.95
Treasury Stock - Common,-64,-64.43,-64.43,-64.43
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,117.2,145.25,83.61
"Other Equity, Total",610,364,152.95,124.8
Total Liabilities & Shareholders' Equity,25102,24440.64,23745.72,24106.72
Total Common Shares Outstanding,7.61,7.61,7.61,7.61
Total Preferred Shares Outstanding,-,-,-,-
