Period Ending:,202230/06,202130/06,202030/06,201930/06
Total Current Assets,39670,31852.1,42162.31,48479.22
"Cash and Short Term Investments 1963 1028.23 4491.08 10305.9  Cash - - - -  Cash & Equivalents 1963 1028.23 4491.08 10305.9  Short Term Investments - - - -  Total Receivables, Net 32 57.34 36.22 805.11  Accounts Receivables - Trade, Net 32 57.34 36.22 805.11  Total Inventory 36847 29785.82 36216.16 35257.47  Prepaid Expenses 579 384.37 617.8 538.14  Other Current Assets, Total 249 596.34 801.04 1572.61","Cash and Short Term Investments 1963 1028.23 4491.08 10305.9  Cash - - - -  Cash & Equivalents 1963 1028.23 4491.08 10305.9  Short Term Investments - - - -  Total Receivables, Net 32 57.34 36.22 805.11  Accounts Receivables - Trade, Net 32 57.34 36.22 805.11  Total Inventory 36847 29785.82 36216.16 35257.47  Prepaid Expenses 579 384.37 617.8 538.14  Other Current Assets, Total 249 596.34 801.04 1572.61","Cash and Short Term Investments 1963 1028.23 4491.08 10305.9  Cash - - - -  Cash & Equivalents 1963 1028.23 4491.08 10305.9  Short Term Investments - - - -  Total Receivables, Net 32 57.34 36.22 805.11  Accounts Receivables - Trade, Net 32 57.34 36.22 805.11  Total Inventory 36847 29785.82 36216.16 35257.47  Prepaid Expenses 579 384.37 617.8 538.14  Other Current Assets, Total 249 596.34 801.04 1572.61","Cash and Short Term Investments 1963 1028.23 4491.08 10305.9  Cash - - - -  Cash & Equivalents 1963 1028.23 4491.08 10305.9  Short Term Investments - - - -  Total Receivables, Net 32 57.34 36.22 805.11  Accounts Receivables - Trade, Net 32 57.34 36.22 805.11  Total Inventory 36847 29785.82 36216.16 35257.47  Prepaid Expenses 579 384.37 617.8 538.14  Other Current Assets, Total 249 596.34 801.04 1572.61","Cash and Short Term Investments 1963 1028.23 4491.08 10305.9  Cash - - - -  Cash & Equivalents 1963 1028.23 4491.08 10305.9  Short Term Investments - - - -  Total Receivables, Net 32 57.34 36.22 805.11  Accounts Receivables - Trade, Net 32 57.34 36.22 805.11  Total Inventory 36847 29785.82 36216.16 35257.47  Prepaid Expenses 579 384.37 617.8 538.14  Other Current Assets, Total 249 596.34 801.04 1572.61"
Cash and Short Term Investments,1963,1028.23,4491.08,10305.9
Cash,-,-,-,-
Cash & Equivalents,1963,1028.23,4491.08,10305.9
Short Term Investments,-,-,-,-
"Total Receivables, Net",32,57.34,36.22,805.11
"Accounts Receivables - Trade, Net",32,57.34,36.22,805.11
Total Inventory,36847,29785.82,36216.16,35257.47
Prepaid Expenses,579,384.37,617.8,538.14
"Other Current Assets, Total",249,596.34,801.04,1572.61
Total Assets,40372,33002.78,46303.89,53346.24
"Property/Plant/Equipment, Total - Net 56 51.06 1539.2 2185.54  Property/Plant/Equipment, Total - Gross - 299.39 1858.18 2626  Accumulated Depreciation, Total - -248.32 -318.98 -440.46  Goodwill, Net - - - -  Intangibles, Net 11 13.99 26.69 3.29  Long Term Investments 93 364.44 453.72 567.47  Note Receivable - Long Term - 4404.52 1773.19 599.93  Other Long Term Assets, Total - -3683.32 348.78 1510.8  Other Assets, Total 37606 - - -","Property/Plant/Equipment, Total - Net 56 51.06 1539.2 2185.54  Property/Plant/Equipment, Total - Gross - 299.39 1858.18 2626  Accumulated Depreciation, Total - -248.32 -318.98 -440.46  Goodwill, Net - - - -  Intangibles, Net 11 13.99 26.69 3.29  Long Term Investments 93 364.44 453.72 567.47  Note Receivable - Long Term - 4404.52 1773.19 599.93  Other Long Term Assets, Total - -3683.32 348.78 1510.8  Other Assets, Total 37606 - - -","Property/Plant/Equipment, Total - Net 56 51.06 1539.2 2185.54  Property/Plant/Equipment, Total - Gross - 299.39 1858.18 2626  Accumulated Depreciation, Total - -248.32 -318.98 -440.46  Goodwill, Net - - - -  Intangibles, Net 11 13.99 26.69 3.29  Long Term Investments 93 364.44 453.72 567.47  Note Receivable - Long Term - 4404.52 1773.19 599.93  Other Long Term Assets, Total - -3683.32 348.78 1510.8  Other Assets, Total 37606 - - -","Property/Plant/Equipment, Total - Net 56 51.06 1539.2 2185.54  Property/Plant/Equipment, Total - Gross - 299.39 1858.18 2626  Accumulated Depreciation, Total - -248.32 -318.98 -440.46  Goodwill, Net - - - -  Intangibles, Net 11 13.99 26.69 3.29  Long Term Investments 93 364.44 453.72 567.47  Note Receivable - Long Term - 4404.52 1773.19 599.93  Other Long Term Assets, Total - -3683.32 348.78 1510.8  Other Assets, Total 37606 - - -","Property/Plant/Equipment, Total - Net 56 51.06 1539.2 2185.54  Property/Plant/Equipment, Total - Gross - 299.39 1858.18 2626  Accumulated Depreciation, Total - -248.32 -318.98 -440.46  Goodwill, Net - - - -  Intangibles, Net 11 13.99 26.69 3.29  Long Term Investments 93 364.44 453.72 567.47  Note Receivable - Long Term - 4404.52 1773.19 599.93  Other Long Term Assets, Total - -3683.32 348.78 1510.8  Other Assets, Total 37606 - - -"
"Property/Plant/Equipment, Total - Net",56,51.06,1539.2,2185.54
"Property/Plant/Equipment, Total - Gross",-,299.39,1858.18,2626
"Accumulated Depreciation, Total",-,-248.32,-318.98,-440.46
"Goodwill, Net",-,-,-,-
"Intangibles, Net",11,13.99,26.69,3.29
Long Term Investments,93,364.44,453.72,567.47
Note Receivable - Long Term,-,4404.52,1773.19,599.93
"Other Long Term Assets, Total",-,-3683.32,348.78,1510.8
"Other Assets, Total",37606,-,-,-
Total Current Liabilities,15160,8268.89,25309.63,23161.81
"Accounts Payable 538 287.23 2389.15 956.11  Payable/Accrued - - - -  Accrued Expenses 8 41.7 88.48 100.91  Notes Payable/Short Term Debt 8988 2492.25 7920.81 6824.64  Current Port. of LT Debt/Capital Leases 3941 4507.16 13568.77 13206.77  Other Current liabilities, Total 1685 940.54 1342.42 2073.39","Accounts Payable 538 287.23 2389.15 956.11  Payable/Accrued - - - -  Accrued Expenses 8 41.7 88.48 100.91  Notes Payable/Short Term Debt 8988 2492.25 7920.81 6824.64  Current Port. of LT Debt/Capital Leases 3941 4507.16 13568.77 13206.77  Other Current liabilities, Total 1685 940.54 1342.42 2073.39","Accounts Payable 538 287.23 2389.15 956.11  Payable/Accrued - - - -  Accrued Expenses 8 41.7 88.48 100.91  Notes Payable/Short Term Debt 8988 2492.25 7920.81 6824.64  Current Port. of LT Debt/Capital Leases 3941 4507.16 13568.77 13206.77  Other Current liabilities, Total 1685 940.54 1342.42 2073.39","Accounts Payable 538 287.23 2389.15 956.11  Payable/Accrued - - - -  Accrued Expenses 8 41.7 88.48 100.91  Notes Payable/Short Term Debt 8988 2492.25 7920.81 6824.64  Current Port. of LT Debt/Capital Leases 3941 4507.16 13568.77 13206.77  Other Current liabilities, Total 1685 940.54 1342.42 2073.39","Accounts Payable 538 287.23 2389.15 956.11  Payable/Accrued - - - -  Accrued Expenses 8 41.7 88.48 100.91  Notes Payable/Short Term Debt 8988 2492.25 7920.81 6824.64  Current Port. of LT Debt/Capital Leases 3941 4507.16 13568.77 13206.77  Other Current liabilities, Total 1685 940.54 1342.42 2073.39"
Accounts Payable,538,287.23,2389.15,956.11
Payable/Accrued,-,-,-,-
Accrued Expenses,8,41.7,88.48,100.91
Notes Payable/Short Term Debt,8988,2492.25,7920.81,6824.64
Current Port. of LT Debt/Capital Leases,3941,4507.16,13568.77,13206.77
"Other Current liabilities, Total",1685,940.54,1342.42,2073.39
Total Liabilities,36775,29724.05,41899.71,43784.03
"Total Long Term Debt 21491 20926.16 15930.06 20032.65  Long Term Debt 21491 20871.67 15840.26 19978.48  Capital Lease Obligations - 54.49 89.8 54.17  Deferred Income Tax 33 93.21 369.48 402.53  Minority Interest - - - -  Other Liabilities, Total -41577.76 435.79 290.54 187.03","Total Long Term Debt 21491 20926.16 15930.06 20032.65  Long Term Debt 21491 20871.67 15840.26 19978.48  Capital Lease Obligations - 54.49 89.8 54.17  Deferred Income Tax 33 93.21 369.48 402.53  Minority Interest - - - -  Other Liabilities, Total -41577.76 435.79 290.54 187.03","Total Long Term Debt 21491 20926.16 15930.06 20032.65  Long Term Debt 21491 20871.67 15840.26 19978.48  Capital Lease Obligations - 54.49 89.8 54.17  Deferred Income Tax 33 93.21 369.48 402.53  Minority Interest - - - -  Other Liabilities, Total -41577.76 435.79 290.54 187.03","Total Long Term Debt 21491 20926.16 15930.06 20032.65  Long Term Debt 21491 20871.67 15840.26 19978.48  Capital Lease Obligations - 54.49 89.8 54.17  Deferred Income Tax 33 93.21 369.48 402.53  Minority Interest - - - -  Other Liabilities, Total -41577.76 435.79 290.54 187.03","Total Long Term Debt 21491 20926.16 15930.06 20032.65  Long Term Debt 21491 20871.67 15840.26 19978.48  Capital Lease Obligations - 54.49 89.8 54.17  Deferred Income Tax 33 93.21 369.48 402.53  Minority Interest - - - -  Other Liabilities, Total -41577.76 435.79 290.54 187.03"
Total Long Term Debt,21491,20926.16,15930.06,20032.65
Long Term Debt,21491,20871.67,15840.26,19978.48
Capital Lease Obligations,-,54.49,89.8,54.17
Deferred Income Tax,33,93.21,369.48,402.53
Minority Interest,-,-,-,-
"Other Liabilities, Total",-41577.76,435.79,290.54,187.03
Total Equity,3597,3278.73,4404.18,9562.22
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 1924 1924.38 424.47 404.73  Additional Paid-In Capital 2870 2870.61 1370.69 1350.96  Retained Earnings (Accumulated Deficit) -1099 -1563.52 2579.33 7772.52  Treasury Stock - Common - -0.03 -0.03 -0.03  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 79.77 27.73 32.39  Other Equity, Total -98 -32.47 2 1.64","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 1924 1924.38 424.47 404.73  Additional Paid-In Capital 2870 2870.61 1370.69 1350.96  Retained Earnings (Accumulated Deficit) -1099 -1563.52 2579.33 7772.52  Treasury Stock - Common - -0.03 -0.03 -0.03  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 79.77 27.73 32.39  Other Equity, Total -98 -32.47 2 1.64","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 1924 1924.38 424.47 404.73  Additional Paid-In Capital 2870 2870.61 1370.69 1350.96  Retained Earnings (Accumulated Deficit) -1099 -1563.52 2579.33 7772.52  Treasury Stock - Common - -0.03 -0.03 -0.03  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 79.77 27.73 32.39  Other Equity, Total -98 -32.47 2 1.64","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 1924 1924.38 424.47 404.73  Additional Paid-In Capital 2870 2870.61 1370.69 1350.96  Retained Earnings (Accumulated Deficit) -1099 -1563.52 2579.33 7772.52  Treasury Stock - Common - -0.03 -0.03 -0.03  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 79.77 27.73 32.39  Other Equity, Total -98 -32.47 2 1.64","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 1924 1924.38 424.47 404.73  Additional Paid-In Capital 2870 2870.61 1370.69 1350.96  Retained Earnings (Accumulated Deficit) -1099 -1563.52 2579.33 7772.52  Treasury Stock - Common - -0.03 -0.03 -0.03  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 79.77 27.73 32.39  Other Equity, Total -98 -32.47 2 1.64"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",1924,1924.38,424.47,404.73
Additional Paid-In Capital,2870,2870.61,1370.69,1350.96
Retained Earnings (Accumulated Deficit),-1099,-1563.52,2579.33,7772.52
Treasury Stock - Common,-,-0.03,-0.03,-0.03
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,79.77,27.73,32.39
"Other Equity, Total",-98,-32.47,2,1.64
Total Liabilities & Shareholders' Equity,40372,33002.78,46303.89,53346.24
Total Common Shares Outstanding,28.31,28.31,13.6,13.52
Total Preferred Shares Outstanding,-,-,-,-
