Period Ending:,202331/01,202231/01,202131/01,202031/01
Total Current Assets,14909,16851.1,19136.92,15188.37
"Cash and Short Term Investments 6175 6521.15 5000.76 3459.8  Cash - - - -  Cash & Equivalents 6175 6521.15 5000.76 3459.8  Short Term Investments - - - -  Total Receivables, Net 9 12.91 10.28 15.15  Accounts Receivables - Trade, Net 9 12.91 10.28 15.15  Total Inventory 8380 10222.2 13951.02 9496.71  Prepaid Expenses - - - 2115.49  Other Current Assets, Total 345 94.84 174.86 101.22","Cash and Short Term Investments 6175 6521.15 5000.76 3459.8  Cash - - - -  Cash & Equivalents 6175 6521.15 5000.76 3459.8  Short Term Investments - - - -  Total Receivables, Net 9 12.91 10.28 15.15  Accounts Receivables - Trade, Net 9 12.91 10.28 15.15  Total Inventory 8380 10222.2 13951.02 9496.71  Prepaid Expenses - - - 2115.49  Other Current Assets, Total 345 94.84 174.86 101.22","Cash and Short Term Investments 6175 6521.15 5000.76 3459.8  Cash - - - -  Cash & Equivalents 6175 6521.15 5000.76 3459.8  Short Term Investments - - - -  Total Receivables, Net 9 12.91 10.28 15.15  Accounts Receivables - Trade, Net 9 12.91 10.28 15.15  Total Inventory 8380 10222.2 13951.02 9496.71  Prepaid Expenses - - - 2115.49  Other Current Assets, Total 345 94.84 174.86 101.22","Cash and Short Term Investments 6175 6521.15 5000.76 3459.8  Cash - - - -  Cash & Equivalents 6175 6521.15 5000.76 3459.8  Short Term Investments - - - -  Total Receivables, Net 9 12.91 10.28 15.15  Accounts Receivables - Trade, Net 9 12.91 10.28 15.15  Total Inventory 8380 10222.2 13951.02 9496.71  Prepaid Expenses - - - 2115.49  Other Current Assets, Total 345 94.84 174.86 101.22","Cash and Short Term Investments 6175 6521.15 5000.76 3459.8  Cash - - - -  Cash & Equivalents 6175 6521.15 5000.76 3459.8  Short Term Investments - - - -  Total Receivables, Net 9 12.91 10.28 15.15  Accounts Receivables - Trade, Net 9 12.91 10.28 15.15  Total Inventory 8380 10222.2 13951.02 9496.71  Prepaid Expenses - - - 2115.49  Other Current Assets, Total 345 94.84 174.86 101.22"
Cash and Short Term Investments,6175,6521.15,5000.76,3459.8
Cash,-,-,-,-
Cash & Equivalents,6175,6521.15,5000.76,3459.8
Short Term Investments,-,-,-,-
"Total Receivables, Net",9,12.91,10.28,15.15
"Accounts Receivables - Trade, Net",9,12.91,10.28,15.15
Total Inventory,8380,10222.2,13951.02,9496.71
Prepaid Expenses,-,-,-,2115.49
