Period Ending:,202231/08,202131/08,202031/08,201931/08
Total Current Assets,739,323.77,399.29,420.6
"Cash and Short Term Investments 663 260.53 373.59 401.32  Cash - - - -  Cash & Equivalents 663 260.53 373.59 401.32  Short Term Investments - - - -  Total Receivables, Net 35 46.39 10.69 7.74  Accounts Receivables - Trade, Net 35 46.39 10.69 7.74  Total Inventory 28 13.59 7.21 4.59  Prepaid Expenses 11 3.21 6.37 6.95  Other Current Assets, Total 2 0.05 1.43 -","Cash and Short Term Investments 663 260.53 373.59 401.32  Cash - - - -  Cash & Equivalents 663 260.53 373.59 401.32  Short Term Investments - - - -  Total Receivables, Net 35 46.39 10.69 7.74  Accounts Receivables - Trade, Net 35 46.39 10.69 7.74  Total Inventory 28 13.59 7.21 4.59  Prepaid Expenses 11 3.21 6.37 6.95  Other Current Assets, Total 2 0.05 1.43 -","Cash and Short Term Investments 663 260.53 373.59 401.32  Cash - - - -  Cash & Equivalents 663 260.53 373.59 401.32  Short Term Investments - - - -  Total Receivables, Net 35 46.39 10.69 7.74  Accounts Receivables - Trade, Net 35 46.39 10.69 7.74  Total Inventory 28 13.59 7.21 4.59  Prepaid Expenses 11 3.21 6.37 6.95  Other Current Assets, Total 2 0.05 1.43 -","Cash and Short Term Investments 663 260.53 373.59 401.32  Cash - - - -  Cash & Equivalents 663 260.53 373.59 401.32  Short Term Investments - - - -  Total Receivables, Net 35 46.39 10.69 7.74  Accounts Receivables - Trade, Net 35 46.39 10.69 7.74  Total Inventory 28 13.59 7.21 4.59  Prepaid Expenses 11 3.21 6.37 6.95  Other Current Assets, Total 2 0.05 1.43 -","Cash and Short Term Investments 663 260.53 373.59 401.32  Cash - - - -  Cash & Equivalents 663 260.53 373.59 401.32  Short Term Investments - - - -  Total Receivables, Net 35 46.39 10.69 7.74  Accounts Receivables - Trade, Net 35 46.39 10.69 7.74  Total Inventory 28 13.59 7.21 4.59  Prepaid Expenses 11 3.21 6.37 6.95  Other Current Assets, Total 2 0.05 1.43 -"
Cash and Short Term Investments,663,260.53,373.59,401.32
Cash,-,-,-,-
Cash & Equivalents,663,260.53,373.59,401.32
Short Term Investments,-,-,-,-
"Total Receivables, Net",35,46.39,10.69,7.74
"Accounts Receivables - Trade, Net",35,46.39,10.69,7.74
Total Inventory,28,13.59,7.21,4.59
Prepaid Expenses,11,3.21,6.37,6.95
"Other Current Assets, Total",2,0.05,1.43,-
Total Assets,801,351.35,428.03,451.27
"Property/Plant/Equipment, Total - Net 30 12.52 13.36 15.1  Property/Plant/Equipment, Total - Gross - 19.55 18.79 25  Accumulated Depreciation, Total - -7.03 -5.44 -9.9  Goodwill, Net - - - -  Intangibles, Net - - - -  Long Term Investments 31 - - -  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 1 15.06 15.38 15.57  Other Assets, Total -5 - - -","Property/Plant/Equipment, Total - Net 30 12.52 13.36 15.1  Property/Plant/Equipment, Total - Gross - 19.55 18.79 25  Accumulated Depreciation, Total - -7.03 -5.44 -9.9  Goodwill, Net - - - -  Intangibles, Net - - - -  Long Term Investments 31 - - -  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 1 15.06 15.38 15.57  Other Assets, Total -5 - - -","Property/Plant/Equipment, Total - Net 30 12.52 13.36 15.1  Property/Plant/Equipment, Total - Gross - 19.55 18.79 25  Accumulated Depreciation, Total - -7.03 -5.44 -9.9  Goodwill, Net - - - -  Intangibles, Net - - - -  Long Term Investments 31 - - -  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 1 15.06 15.38 15.57  Other Assets, Total -5 - - -","Property/Plant/Equipment, Total - Net 30 12.52 13.36 15.1  Property/Plant/Equipment, Total - Gross - 19.55 18.79 25  Accumulated Depreciation, Total - -7.03 -5.44 -9.9  Goodwill, Net - - - -  Intangibles, Net - - - -  Long Term Investments 31 - - -  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 1 15.06 15.38 15.57  Other Assets, Total -5 - - -","Property/Plant/Equipment, Total - Net 30 12.52 13.36 15.1  Property/Plant/Equipment, Total - Gross - 19.55 18.79 25  Accumulated Depreciation, Total - -7.03 -5.44 -9.9  Goodwill, Net - - - -  Intangibles, Net - - - -  Long Term Investments 31 - - -  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 1 15.06 15.38 15.57  Other Assets, Total -5 - - -"
"Property/Plant/Equipment, Total - Net",30,12.52,13.36,15.1
"Property/Plant/Equipment, Total - Gross",-,19.55,18.79,25
"Accumulated Depreciation, Total",-,-7.03,-5.44,-9.9
"Goodwill, Net",-,-,-,-
"Intangibles, Net",-,-,-,-
Long Term Investments,31,-,-,-
Note Receivable - Long Term,-,-,-,-
"Other Long Term Assets, Total",1,15.06,15.38,15.57
"Other Assets, Total",-5,-,-,-
Total Current Liabilities,206,112.97,99.57,132.92
"Accounts Payable 14 24.13 3.16 1.6  Payable/Accrued - - - -  Accrued Expenses 19 18.71 14.27 15.35  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases - - 22.1 62.68  Other Current liabilities, Total 173 70.14 60.05 53.29","Accounts Payable 14 24.13 3.16 1.6  Payable/Accrued - - - -  Accrued Expenses 19 18.71 14.27 15.35  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases - - 22.1 62.68  Other Current liabilities, Total 173 70.14 60.05 53.29","Accounts Payable 14 24.13 3.16 1.6  Payable/Accrued - - - -  Accrued Expenses 19 18.71 14.27 15.35  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases - - 22.1 62.68  Other Current liabilities, Total 173 70.14 60.05 53.29","Accounts Payable 14 24.13 3.16 1.6  Payable/Accrued - - - -  Accrued Expenses 19 18.71 14.27 15.35  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases - - 22.1 62.68  Other Current liabilities, Total 173 70.14 60.05 53.29","Accounts Payable 14 24.13 3.16 1.6  Payable/Accrued - - - -  Accrued Expenses 19 18.71 14.27 15.35  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases - - 22.1 62.68  Other Current liabilities, Total 173 70.14 60.05 53.29"
Accounts Payable,14,24.13,3.16,1.6
Payable/Accrued,-,-,-,-
Accrued Expenses,19,18.71,14.27,15.35
Notes Payable/Short Term Debt,-,-,-,-
Current Port. of LT Debt/Capital Leases,-,-,22.1,62.68
"Other Current liabilities, Total",173,70.14,60.05,53.29
Total Liabilities,231,117.88,149.43,232.75
"Total Long Term Debt - - 42.73 89.82  Long Term Debt - - 42.73 89.82  Capital Lease Obligations - - - -  Deferred Income Tax - 0.29 0.96 1.07  Minority Interest - - - -  Other Liabilities, Total 25 4.62 6.17 8.94","Total Long Term Debt - - 42.73 89.82  Long Term Debt - - 42.73 89.82  Capital Lease Obligations - - - -  Deferred Income Tax - 0.29 0.96 1.07  Minority Interest - - - -  Other Liabilities, Total 25 4.62 6.17 8.94","Total Long Term Debt - - 42.73 89.82  Long Term Debt - - 42.73 89.82  Capital Lease Obligations - - - -  Deferred Income Tax - 0.29 0.96 1.07  Minority Interest - - - -  Other Liabilities, Total 25 4.62 6.17 8.94","Total Long Term Debt - - 42.73 89.82  Long Term Debt - - 42.73 89.82  Capital Lease Obligations - - - -  Deferred Income Tax - 0.29 0.96 1.07  Minority Interest - - - -  Other Liabilities, Total 25 4.62 6.17 8.94","Total Long Term Debt - - 42.73 89.82  Long Term Debt - - 42.73 89.82  Capital Lease Obligations - - - -  Deferred Income Tax - 0.29 0.96 1.07  Minority Interest - - - -  Other Liabilities, Total 25 4.62 6.17 8.94"
Total Long Term Debt,-,-,42.73,89.82
Long Term Debt,-,-,42.73,89.82
Capital Lease Obligations,-,-,-,-
Deferred Income Tax,-,0.29,0.96,1.07
Minority Interest,-,-,-,-
"Other Liabilities, Total",25,4.62,6.17,8.94
Total Equity,570,233.46,278.6,218.51
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 50 50 50 50  Additional Paid-In Capital 765 450.68 402.2 255.1  Retained Earnings (Accumulated Deficit) -240 -249.58 -154.29 -62.22  Treasury Stock - Common -4 -17.64 -19.31 -24.36  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total -1 -0 -0 -0","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 50 50 50 50  Additional Paid-In Capital 765 450.68 402.2 255.1  Retained Earnings (Accumulated Deficit) -240 -249.58 -154.29 -62.22  Treasury Stock - Common -4 -17.64 -19.31 -24.36  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total -1 -0 -0 -0","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 50 50 50 50  Additional Paid-In Capital 765 450.68 402.2 255.1  Retained Earnings (Accumulated Deficit) -240 -249.58 -154.29 -62.22  Treasury Stock - Common -4 -17.64 -19.31 -24.36  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total -1 -0 -0 -0","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 50 50 50 50  Additional Paid-In Capital 765 450.68 402.2 255.1  Retained Earnings (Accumulated Deficit) -240 -249.58 -154.29 -62.22  Treasury Stock - Common -4 -17.64 -19.31 -24.36  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total -1 -0 -0 -0","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 50 50 50 50  Additional Paid-In Capital 765 450.68 402.2 255.1  Retained Earnings (Accumulated Deficit) -240 -249.58 -154.29 -62.22  Treasury Stock - Common -4 -17.64 -19.31 -24.36  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total -1 -0 -0 -0"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",50,50,50,50
Additional Paid-In Capital,765,450.68,402.2,255.1
Retained Earnings (Accumulated Deficit),-240,-249.58,-154.29,-62.22
Treasury Stock - Common,-4,-17.64,-19.31,-24.36
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,-,-,-
"Other Equity, Total",-1,-0,-0,-0
Total Liabilities & Shareholders' Equity,801,351.35,428.03,451.27
Total Common Shares Outstanding,3.28,3.04,3.04,3.04
Total Preferred Shares Outstanding,-,-,-,-
