Period Ending:,202230/09,202130/09,202030/09,201930/09
Total Current Assets,9574,10906,11996,10674
"Cash and Short Term Investments 2831 3427 3841 4738  Cash - - - -  Cash & Equivalents 2831 3427 3841 4738  Short Term Investments - - - -  Total Receivables, Net 5231 6370 6440 4836  Accounts Receivables - Trade, Net 4552 3040 3153 2810  Total Inventory 659 522 468 249  Prepaid Expenses 270 206 222 168  Other Current Assets, Total 583 381 1025 683","Cash and Short Term Investments 2831 3427 3841 4738  Cash - - - -  Cash & Equivalents 2831 3427 3841 4738  Short Term Investments - - - -  Total Receivables, Net 5231 6370 6440 4836  Accounts Receivables - Trade, Net 4552 3040 3153 2810  Total Inventory 659 522 468 249  Prepaid Expenses 270 206 222 168  Other Current Assets, Total 583 381 1025 683","Cash and Short Term Investments 2831 3427 3841 4738  Cash - - - -  Cash & Equivalents 2831 3427 3841 4738  Short Term Investments - - - -  Total Receivables, Net 5231 6370 6440 4836  Accounts Receivables - Trade, Net 4552 3040 3153 2810  Total Inventory 659 522 468 249  Prepaid Expenses 270 206 222 168  Other Current Assets, Total 583 381 1025 683","Cash and Short Term Investments 2831 3427 3841 4738  Cash - - - -  Cash & Equivalents 2831 3427 3841 4738  Short Term Investments - - - -  Total Receivables, Net 5231 6370 6440 4836  Accounts Receivables - Trade, Net 4552 3040 3153 2810  Total Inventory 659 522 468 249  Prepaid Expenses 270 206 222 168  Other Current Assets, Total 583 381 1025 683","Cash and Short Term Investments 2831 3427 3841 4738  Cash - - - -  Cash & Equivalents 2831 3427 3841 4738  Short Term Investments - - - -  Total Receivables, Net 5231 6370 6440 4836  Accounts Receivables - Trade, Net 4552 3040 3153 2810  Total Inventory 659 522 468 249  Prepaid Expenses 270 206 222 168  Other Current Assets, Total 583 381 1025 683"
Cash and Short Term Investments,2831,3427,3841,4738
Cash,-,-,-,-
Cash & Equivalents,2831,3427,3841,4738
Short Term Investments,-,-,-,-
"Total Receivables, Net",5231,6370,6440,4836
"Accounts Receivables - Trade, Net",4552,3040,3153,2810
Total Inventory,659,522,468,249
Prepaid Expenses,270,206,222,168
"Other Current Assets, Total",583,381,1025,683
