Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Current Assets,7420,7440.64,8585.35,5762.96
"Cash and Short Term Investments 5269.1 5823.96 6933.51 4358.87  Cash - - - -  Cash & Equivalents 3298.83 4361.3 5937.13 4358.87  Short Term Investments 548 1462.66 996.38 -  Total Receivables, Net 1290.22 1320.24 1298.84 1092.09  Accounts Receivables - Trade, Net 1288.22 1318.24 1264.58 1078.78  Total Inventory 4.57 7.07 18.85 10.53  Prepaid Expenses 291.23 246.97 223.88 248.62  Other Current Assets, Total 19 42.39 110.28 52.84","Cash and Short Term Investments 5269.1 5823.96 6933.51 4358.87  Cash - - - -  Cash & Equivalents 3298.83 4361.3 5937.13 4358.87  Short Term Investments 548 1462.66 996.38 -  Total Receivables, Net 1290.22 1320.24 1298.84 1092.09  Accounts Receivables - Trade, Net 1288.22 1318.24 1264.58 1078.78  Total Inventory 4.57 7.07 18.85 10.53  Prepaid Expenses 291.23 246.97 223.88 248.62  Other Current Assets, Total 19 42.39 110.28 52.84","Cash and Short Term Investments 5269.1 5823.96 6933.51 4358.87  Cash - - - -  Cash & Equivalents 3298.83 4361.3 5937.13 4358.87  Short Term Investments 548 1462.66 996.38 -  Total Receivables, Net 1290.22 1320.24 1298.84 1092.09  Accounts Receivables - Trade, Net 1288.22 1318.24 1264.58 1078.78  Total Inventory 4.57 7.07 18.85 10.53  Prepaid Expenses 291.23 246.97 223.88 248.62  Other Current Assets, Total 19 42.39 110.28 52.84","Cash and Short Term Investments 5269.1 5823.96 6933.51 4358.87  Cash - - - -  Cash & Equivalents 3298.83 4361.3 5937.13 4358.87  Short Term Investments 548 1462.66 996.38 -  Total Receivables, Net 1290.22 1320.24 1298.84 1092.09  Accounts Receivables - Trade, Net 1288.22 1318.24 1264.58 1078.78  Total Inventory 4.57 7.07 18.85 10.53  Prepaid Expenses 291.23 246.97 223.88 248.62  Other Current Assets, Total 19 42.39 110.28 52.84","Cash and Short Term Investments 5269.1 5823.96 6933.51 4358.87  Cash - - - -  Cash & Equivalents 3298.83 4361.3 5937.13 4358.87  Short Term Investments 548 1462.66 996.38 -  Total Receivables, Net 1290.22 1320.24 1298.84 1092.09  Accounts Receivables - Trade, Net 1288.22 1318.24 1264.58 1078.78  Total Inventory 4.57 7.07 18.85 10.53  Prepaid Expenses 291.23 246.97 223.88 248.62  Other Current Assets, Total 19 42.39 110.28 52.84"
Cash and Short Term Investments,5269.1,5823.96,6933.51,4358.87
Cash,-,-,-,-
Cash & Equivalents,3298.83,4361.3,5937.13,4358.87
Short Term Investments,548,1462.66,996.38,-
"Total Receivables, Net",1290.22,1320.24,1298.84,1092.09
"Accounts Receivables - Trade, Net",1288.22,1318.24,1264.58,1078.78
Total Inventory,4.57,7.07,18.85,10.53
Prepaid Expenses,291.23,246.97,223.88,248.62
"Other Current Assets, Total",19,42.39,110.28,52.84
Total Assets,13820,13314.59,13887.76,11288.91
