Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Current Assets,61321,51411,53572,52243
"Cash and Short Term Investments 11879 13528 16799 16277  Cash - - - -  Cash & Equivalents 11879 13528 16799 16277  Short Term Investments - - - -  Total Receivables, Net 31276 24441 24294 23842  Accounts Receivables - Trade, Net 31276 24441 24294 23842  Total Inventory 14305 11158 10490 10120  Prepaid Expenses - 1169 929 649  Other Current Assets, Total 3861 1115 1060 1355","Cash and Short Term Investments 11879 13528 16799 16277  Cash - - - -  Cash & Equivalents 11879 13528 16799 16277  Short Term Investments - - - -  Total Receivables, Net 31276 24441 24294 23842  Accounts Receivables - Trade, Net 31276 24441 24294 23842  Total Inventory 14305 11158 10490 10120  Prepaid Expenses - 1169 929 649  Other Current Assets, Total 3861 1115 1060 1355","Cash and Short Term Investments 11879 13528 16799 16277  Cash - - - -  Cash & Equivalents 11879 13528 16799 16277  Short Term Investments - - - -  Total Receivables, Net 31276 24441 24294 23842  Accounts Receivables - Trade, Net 31276 24441 24294 23842  Total Inventory 14305 11158 10490 10120  Prepaid Expenses - 1169 929 649  Other Current Assets, Total 3861 1115 1060 1355","Cash and Short Term Investments 11879 13528 16799 16277  Cash - - - -  Cash & Equivalents 11879 13528 16799 16277  Short Term Investments - - - -  Total Receivables, Net 31276 24441 24294 23842  Accounts Receivables - Trade, Net 31276 24441 24294 23842  Total Inventory 14305 11158 10490 10120  Prepaid Expenses - 1169 929 649  Other Current Assets, Total 3861 1115 1060 1355","Cash and Short Term Investments 11879 13528 16799 16277  Cash - - - -  Cash & Equivalents 11879 13528 16799 16277  Short Term Investments - - - -  Total Receivables, Net 31276 24441 24294 23842  Accounts Receivables - Trade, Net 31276 24441 24294 23842  Total Inventory 14305 11158 10490 10120  Prepaid Expenses - 1169 929 649  Other Current Assets, Total 3861 1115 1060 1355"
Cash and Short Term Investments,11879,13528,16799,16277
Cash,-,-,-,-
Cash & Equivalents,11879,13528,16799,16277
Short Term Investments,-,-,-,-
"Total Receivables, Net",31276,24441,24294,23842
"Accounts Receivables - Trade, Net",31276,24441,24294,23842
Total Inventory,14305,11158,10490,10120
Prepaid Expenses,-,1169,929,649
"Other Current Assets, Total",3861,1115,1060,1355
Total Assets,90075,80015,79185,72961
"Property/Plant/Equipment, Total - Net 14631 15589 14544 11695  Property/Plant/Equipment, Total - Gross - 35735 33252 30690  Accumulated Depreciation, Total - -20146 -18710 -18997  Goodwill, Net - - - -  Intangibles, Net 744 759 240 413  Long Term Investments 13159 10510 9189 7917  Note Receivable - Long Term - 111 142 307  Other Long Term Assets, Total 2 1635 1498 386  Other Assets, Total -12892 - - -","Property/Plant/Equipment, Total - Net 14631 15589 14544 11695  Property/Plant/Equipment, Total - Gross - 35735 33252 30690  Accumulated Depreciation, Total - -20146 -18710 -18997  Goodwill, Net - - - -  Intangibles, Net 744 759 240 413  Long Term Investments 13159 10510 9189 7917  Note Receivable - Long Term - 111 142 307  Other Long Term Assets, Total 2 1635 1498 386  Other Assets, Total -12892 - - -","Property/Plant/Equipment, Total - Net 14631 15589 14544 11695  Property/Plant/Equipment, Total - Gross - 35735 33252 30690  Accumulated Depreciation, Total - -20146 -18710 -18997  Goodwill, Net - - - -  Intangibles, Net 744 759 240 413  Long Term Investments 13159 10510 9189 7917  Note Receivable - Long Term - 111 142 307  Other Long Term Assets, Total 2 1635 1498 386  Other Assets, Total -12892 - - -","Property/Plant/Equipment, Total - Net 14631 15589 14544 11695  Property/Plant/Equipment, Total - Gross - 35735 33252 30690  Accumulated Depreciation, Total - -20146 -18710 -18997  Goodwill, Net - - - -  Intangibles, Net 744 759 240 413  Long Term Investments 13159 10510 9189 7917  Note Receivable - Long Term - 111 142 307  Other Long Term Assets, Total 2 1635 1498 386  Other Assets, Total -12892 - - -","Property/Plant/Equipment, Total - Net 14631 15589 14544 11695  Property/Plant/Equipment, Total - Gross - 35735 33252 30690  Accumulated Depreciation, Total - -20146 -18710 -18997  Goodwill, Net - - - -  Intangibles, Net 744 759 240 413  Long Term Investments 13159 10510 9189 7917  Note Receivable - Long Term - 111 142 307  Other Long Term Assets, Total 2 1635 1498 386  Other Assets, Total -12892 - - -"
"Property/Plant/Equipment, Total - Net",14631,15589,14544,11695
"Property/Plant/Equipment, Total - Gross",-,35735,33252,30690
"Accumulated Depreciation, Total",-,-20146,-18710,-18997
"Goodwill, Net",-,-,-,-
"Intangibles, Net",744,759,240,413
Long Term Investments,13159,10510,9189,7917
Note Receivable - Long Term,-,111,142,307
"Other Long Term Assets, Total",2,1635,1498,386
"Other Assets, Total",-12892,-,-,-
Total Current Liabilities,29246,24577,25872,23806
"Accounts Payable 12696 10630 11440 11863  Payable/Accrued - - - -  Accrued Expenses 989 986 924 822  Notes Payable/Short Term Debt 3779 - 1164 1648  Current Port. of LT Debt/Capital Leases - 4623 2593 2065  Other Current liabilities, Total 11782 8338 9751 7408","Accounts Payable 12696 10630 11440 11863  Payable/Accrued - - - -  Accrued Expenses 989 986 924 822  Notes Payable/Short Term Debt 3779 - 1164 1648  Current Port. of LT Debt/Capital Leases - 4623 2593 2065  Other Current liabilities, Total 11782 8338 9751 7408","Accounts Payable 12696 10630 11440 11863  Payable/Accrued - - - -  Accrued Expenses 989 986 924 822  Notes Payable/Short Term Debt 3779 - 1164 1648  Current Port. of LT Debt/Capital Leases - 4623 2593 2065  Other Current liabilities, Total 11782 8338 9751 7408","Accounts Payable 12696 10630 11440 11863  Payable/Accrued - - - -  Accrued Expenses 989 986 924 822  Notes Payable/Short Term Debt 3779 - 1164 1648  Current Port. of LT Debt/Capital Leases - 4623 2593 2065  Other Current liabilities, Total 11782 8338 9751 7408","Accounts Payable 12696 10630 11440 11863  Payable/Accrued - - - -  Accrued Expenses 989 986 924 822  Notes Payable/Short Term Debt 3779 - 1164 1648  Current Port. of LT Debt/Capital Leases - 4623 2593 2065  Other Current liabilities, Total 11782 8338 9751 7408"
Accounts Payable,12696,10630,11440,11863
Payable/Accrued,-,-,-,-
Accrued Expenses,989,986,924,822
Notes Payable/Short Term Debt,3779,-,1164,1648
Current Port. of LT Debt/Capital Leases,-,4623,2593,2065
"Other Current liabilities, Total",11782,8338,9751,7408
Total Liabilities,44554,39039,41843,39698
"Total Long Term Debt 11774 10873 13954 14693  Long Term Debt 11774 10873 13065 14116  Capital Lease Obligations - - 889 577  Deferred Income Tax 1536 1283 1088 336  Minority Interest 339 296 267 207  Other Liabilities, Total -2120 2010 662 656","Total Long Term Debt 11774 10873 13954 14693  Long Term Debt 11774 10873 13065 14116  Capital Lease Obligations - - 889 577  Deferred Income Tax 1536 1283 1088 336  Minority Interest 339 296 267 207  Other Liabilities, Total -2120 2010 662 656","Total Long Term Debt 11774 10873 13954 14693  Long Term Debt 11774 10873 13065 14116  Capital Lease Obligations - - 889 577  Deferred Income Tax 1536 1283 1088 336  Minority Interest 339 296 267 207  Other Liabilities, Total -2120 2010 662 656","Total Long Term Debt 11774 10873 13954 14693  Long Term Debt 11774 10873 13065 14116  Capital Lease Obligations - - 889 577  Deferred Income Tax 1536 1283 1088 336  Minority Interest 339 296 267 207  Other Liabilities, Total -2120 2010 662 656","Total Long Term Debt 11774 10873 13954 14693  Long Term Debt 11774 10873 13065 14116  Capital Lease Obligations - - 889 577  Deferred Income Tax 1536 1283 1088 336  Minority Interest 339 296 267 207  Other Liabilities, Total -2120 2010 662 656"
Total Long Term Debt,11774,10873,13954,14693
Long Term Debt,11774,10873,13065,14116
Capital Lease Obligations,-,-,889,577
Deferred Income Tax,1536,1283,1088,336
Minority Interest,339,296,267,207
"Other Liabilities, Total",-2120,2010,662,656
Total Equity,45521,40976,37342,33263
