Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Current Assets,4615,4206.25,3707.02,2161.32
"Cash and Short Term Investments 2982 2430.78 2682.74 1385.44  Cash - - - -  Cash & Equivalents 2982 2430.78 2682.74 1385.44  Short Term Investments - - - -  Total Receivables, Net 1516 1285.99 892.63 674.09  Accounts Receivables - Trade, Net 1516 1285.99 892.63 674.09  Total Inventory 22 127.77 55.66 44.59  Prepaid Expenses - 280.59 - -  Other Current Assets, Total 95 81.11 76 57.2","Cash and Short Term Investments 2982 2430.78 2682.74 1385.44  Cash - - - -  Cash & Equivalents 2982 2430.78 2682.74 1385.44  Short Term Investments - - - -  Total Receivables, Net 1516 1285.99 892.63 674.09  Accounts Receivables - Trade, Net 1516 1285.99 892.63 674.09  Total Inventory 22 127.77 55.66 44.59  Prepaid Expenses - 280.59 - -  Other Current Assets, Total 95 81.11 76 57.2","Cash and Short Term Investments 2982 2430.78 2682.74 1385.44  Cash - - - -  Cash & Equivalents 2982 2430.78 2682.74 1385.44  Short Term Investments - - - -  Total Receivables, Net 1516 1285.99 892.63 674.09  Accounts Receivables - Trade, Net 1516 1285.99 892.63 674.09  Total Inventory 22 127.77 55.66 44.59  Prepaid Expenses - 280.59 - -  Other Current Assets, Total 95 81.11 76 57.2","Cash and Short Term Investments 2982 2430.78 2682.74 1385.44  Cash - - - -  Cash & Equivalents 2982 2430.78 2682.74 1385.44  Short Term Investments - - - -  Total Receivables, Net 1516 1285.99 892.63 674.09  Accounts Receivables - Trade, Net 1516 1285.99 892.63 674.09  Total Inventory 22 127.77 55.66 44.59  Prepaid Expenses - 280.59 - -  Other Current Assets, Total 95 81.11 76 57.2","Cash and Short Term Investments 2982 2430.78 2682.74 1385.44  Cash - - - -  Cash & Equivalents 2982 2430.78 2682.74 1385.44  Short Term Investments - - - -  Total Receivables, Net 1516 1285.99 892.63 674.09  Accounts Receivables - Trade, Net 1516 1285.99 892.63 674.09  Total Inventory 22 127.77 55.66 44.59  Prepaid Expenses - 280.59 - -  Other Current Assets, Total 95 81.11 76 57.2"
Cash and Short Term Investments,2982,2430.78,2682.74,1385.44
Cash,-,-,-,-
Cash & Equivalents,2982,2430.78,2682.74,1385.44
Short Term Investments,-,-,-,-
"Total Receivables, Net",1516,1285.99,892.63,674.09
"Accounts Receivables - Trade, Net",1516,1285.99,892.63,674.09
Total Inventory,22,127.77,55.66,44.59
Prepaid Expenses,-,280.59,-,-
"Other Current Assets, Total",95,81.11,76,57.2
Total Assets,5595,5080.1,4290.28,2451.98
"Property/Plant/Equipment, Total - Net 272 52.85 40.97 45.17  Property/Plant/Equipment, Total - Gross - 184.81 158.57 133.42  Accumulated Depreciation, Total - -131.96 -117.61 -88.25  Goodwill, Net 100 141.03 198.61 83.37  Intangibles, Net 3 140.67 92.9 33.38  Long Term Investments 428 127.5 29.66 20.33  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 1 411.8 221.13 108.4  Other Assets, Total -1223 - - -","Property/Plant/Equipment, Total - Net 272 52.85 40.97 45.17  Property/Plant/Equipment, Total - Gross - 184.81 158.57 133.42  Accumulated Depreciation, Total - -131.96 -117.61 -88.25  Goodwill, Net 100 141.03 198.61 83.37  Intangibles, Net 3 140.67 92.9 33.38  Long Term Investments 428 127.5 29.66 20.33  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 1 411.8 221.13 108.4  Other Assets, Total -1223 - - -","Property/Plant/Equipment, Total - Net 272 52.85 40.97 45.17  Property/Plant/Equipment, Total - Gross - 184.81 158.57 133.42  Accumulated Depreciation, Total - -131.96 -117.61 -88.25  Goodwill, Net 100 141.03 198.61 83.37  Intangibles, Net 3 140.67 92.9 33.38  Long Term Investments 428 127.5 29.66 20.33  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 1 411.8 221.13 108.4  Other Assets, Total -1223 - - -","Property/Plant/Equipment, Total - Net 272 52.85 40.97 45.17  Property/Plant/Equipment, Total - Gross - 184.81 158.57 133.42  Accumulated Depreciation, Total - -131.96 -117.61 -88.25  Goodwill, Net 100 141.03 198.61 83.37  Intangibles, Net 3 140.67 92.9 33.38  Long Term Investments 428 127.5 29.66 20.33  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 1 411.8 221.13 108.4  Other Assets, Total -1223 - - -","Property/Plant/Equipment, Total - Net 272 52.85 40.97 45.17  Property/Plant/Equipment, Total - Gross - 184.81 158.57 133.42  Accumulated Depreciation, Total - -131.96 -117.61 -88.25  Goodwill, Net 100 141.03 198.61 83.37  Intangibles, Net 3 140.67 92.9 33.38  Long Term Investments 428 127.5 29.66 20.33  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 1 411.8 221.13 108.4  Other Assets, Total -1223 - - -"
"Property/Plant/Equipment, Total - Net",272,52.85,40.97,45.17
"Property/Plant/Equipment, Total - Gross",-,184.81,158.57,133.42
"Accumulated Depreciation, Total",-,-131.96,-117.61,-88.25
"Goodwill, Net",100,141.03,198.61,83.37
"Intangibles, Net",3,140.67,92.9,33.38
