Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Current Assets,5487,5249.53,5547.64,4654.61
"Cash and Short Term Investments 431 693.99 791.07 557.47  Cash - - - -  Cash & Equivalents 431 693.99 791.07 557.47  Short Term Investments - - - -  Total Receivables, Net 2251 2240.23 2744.63 2336.67  Accounts Receivables - Trade, Net 2251 2198.52 2726.79 2253.39  Total Inventory 2771 2244.67 1982.81 1737.8  Prepaid Expenses 11 11.92 12.82 10.76  Other Current Assets, Total 23 58.71 16.3 11.93","Cash and Short Term Investments 431 693.99 791.07 557.47  Cash - - - -  Cash & Equivalents 431 693.99 791.07 557.47  Short Term Investments - - - -  Total Receivables, Net 2251 2240.23 2744.63 2336.67  Accounts Receivables - Trade, Net 2251 2198.52 2726.79 2253.39  Total Inventory 2771 2244.67 1982.81 1737.8  Prepaid Expenses 11 11.92 12.82 10.76  Other Current Assets, Total 23 58.71 16.3 11.93","Cash and Short Term Investments 431 693.99 791.07 557.47  Cash - - - -  Cash & Equivalents 431 693.99 791.07 557.47  Short Term Investments - - - -  Total Receivables, Net 2251 2240.23 2744.63 2336.67  Accounts Receivables - Trade, Net 2251 2198.52 2726.79 2253.39  Total Inventory 2771 2244.67 1982.81 1737.8  Prepaid Expenses 11 11.92 12.82 10.76  Other Current Assets, Total 23 58.71 16.3 11.93","Cash and Short Term Investments 431 693.99 791.07 557.47  Cash - - - -  Cash & Equivalents 431 693.99 791.07 557.47  Short Term Investments - - - -  Total Receivables, Net 2251 2240.23 2744.63 2336.67  Accounts Receivables - Trade, Net 2251 2198.52 2726.79 2253.39  Total Inventory 2771 2244.67 1982.81 1737.8  Prepaid Expenses 11 11.92 12.82 10.76  Other Current Assets, Total 23 58.71 16.3 11.93","Cash and Short Term Investments 431 693.99 791.07 557.47  Cash - - - -  Cash & Equivalents 431 693.99 791.07 557.47  Short Term Investments - - - -  Total Receivables, Net 2251 2240.23 2744.63 2336.67  Accounts Receivables - Trade, Net 2251 2198.52 2726.79 2253.39  Total Inventory 2771 2244.67 1982.81 1737.8  Prepaid Expenses 11 11.92 12.82 10.76  Other Current Assets, Total 23 58.71 16.3 11.93"
Cash and Short Term Investments,431,693.99,791.07,557.47
Cash,-,-,-,-
Cash & Equivalents,431,693.99,791.07,557.47
Short Term Investments,-,-,-,-
"Total Receivables, Net",2251,2240.23,2744.63,2336.67
"Accounts Receivables - Trade, Net",2251,2198.52,2726.79,2253.39
Total Inventory,2771,2244.67,1982.81,1737.8
Prepaid Expenses,11,11.92,12.82,10.76
