Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Current Assets,25072,13863.3,15641.52,8039.8
"Cash and Short Term Investments 5253 11746.53 7149.36 6986.72  Cash - - - -  Cash & Equivalents 5247 11746.53 7149.36 6986.72  Short Term Investments 6 69.05 - -  Total Receivables, Net 16589 873.62 7530.58 312.49  Accounts Receivables - Trade, Net 16589 810.82 5655.46 312.49  Total Inventory 2678 925.14 585.98 341.32  Prepaid Expenses 242 62.89 253.84 150.96  Other Current Assets, Total 310 255.12 121.75 248.31","Cash and Short Term Investments 5253 11746.53 7149.36 6986.72  Cash - - - -  Cash & Equivalents 5247 11746.53 7149.36 6986.72  Short Term Investments 6 69.05 - -  Total Receivables, Net 16589 873.62 7530.58 312.49  Accounts Receivables - Trade, Net 16589 810.82 5655.46 312.49  Total Inventory 2678 925.14 585.98 341.32  Prepaid Expenses 242 62.89 253.84 150.96  Other Current Assets, Total 310 255.12 121.75 248.31","Cash and Short Term Investments 5253 11746.53 7149.36 6986.72  Cash - - - -  Cash & Equivalents 5247 11746.53 7149.36 6986.72  Short Term Investments 6 69.05 - -  Total Receivables, Net 16589 873.62 7530.58 312.49  Accounts Receivables - Trade, Net 16589 810.82 5655.46 312.49  Total Inventory 2678 925.14 585.98 341.32  Prepaid Expenses 242 62.89 253.84 150.96  Other Current Assets, Total 310 255.12 121.75 248.31","Cash and Short Term Investments 5253 11746.53 7149.36 6986.72  Cash - - - -  Cash & Equivalents 5247 11746.53 7149.36 6986.72  Short Term Investments 6 69.05 - -  Total Receivables, Net 16589 873.62 7530.58 312.49  Accounts Receivables - Trade, Net 16589 810.82 5655.46 312.49  Total Inventory 2678 925.14 585.98 341.32  Prepaid Expenses 242 62.89 253.84 150.96  Other Current Assets, Total 310 255.12 121.75 248.31","Cash and Short Term Investments 5253 11746.53 7149.36 6986.72  Cash - - - -  Cash & Equivalents 5247 11746.53 7149.36 6986.72  Short Term Investments 6 69.05 - -  Total Receivables, Net 16589 873.62 7530.58 312.49  Accounts Receivables - Trade, Net 16589 810.82 5655.46 312.49  Total Inventory 2678 925.14 585.98 341.32  Prepaid Expenses 242 62.89 253.84 150.96  Other Current Assets, Total 310 255.12 121.75 248.31"
Cash and Short Term Investments,5253,11746.53,7149.36,6986.72
Cash,-,-,-,-
Cash & Equivalents,5247,11746.53,7149.36,6986.72
Short Term Investments,6,69.05,-,-
"Total Receivables, Net",16589,873.62,7530.58,312.49
"Accounts Receivables - Trade, Net",16589,810.82,5655.46,312.49
Total Inventory,2678,925.14,585.98,341.32
Prepaid Expenses,242,62.89,253.84,150.96
"Other Current Assets, Total",310,255.12,121.75,248.31
Total Assets,63865,26619.17,26266.73,17817.34
"Property/Plant/Equipment, Total - Net 18125 6437.15 5766.86 5734.95  Property/Plant/Equipment, Total - Gross - 9202.28 7940.71 7375.79  Accumulated Depreciation, Total - -2765.13 -2173.85 -1640.84  Goodwill, Net 8370 - - 11.81  Intangibles, Net 2233 75.5 78.68 103.77  Long Term Investments 6628 5638.26 4104.79 3195.6  Note Receivable - Long Term - 497.45 152.4 95.84  Other Long Term Assets, Total 2 13.54 522.48 635.57  Other Assets, Total -10160 960.85 - -","Property/Plant/Equipment, Total - Net 18125 6437.15 5766.86 5734.95  Property/Plant/Equipment, Total - Gross - 9202.28 7940.71 7375.79  Accumulated Depreciation, Total - -2765.13 -2173.85 -1640.84  Goodwill, Net 8370 - - 11.81  Intangibles, Net 2233 75.5 78.68 103.77  Long Term Investments 6628 5638.26 4104.79 3195.6  Note Receivable - Long Term - 497.45 152.4 95.84  Other Long Term Assets, Total 2 13.54 522.48 635.57  Other Assets, Total -10160 960.85 - -","Property/Plant/Equipment, Total - Net 18125 6437.15 5766.86 5734.95  Property/Plant/Equipment, Total - Gross - 9202.28 7940.71 7375.79  Accumulated Depreciation, Total - -2765.13 -2173.85 -1640.84  Goodwill, Net 8370 - - 11.81  Intangibles, Net 2233 75.5 78.68 103.77  Long Term Investments 6628 5638.26 4104.79 3195.6  Note Receivable - Long Term - 497.45 152.4 95.84  Other Long Term Assets, Total 2 13.54 522.48 635.57  Other Assets, Total -10160 960.85 - -","Property/Plant/Equipment, Total - Net 18125 6437.15 5766.86 5734.95  Property/Plant/Equipment, Total - Gross - 9202.28 7940.71 7375.79  Accumulated Depreciation, Total - -2765.13 -2173.85 -1640.84  Goodwill, Net 8370 - - 11.81  Intangibles, Net 2233 75.5 78.68 103.77  Long Term Investments 6628 5638.26 4104.79 3195.6  Note Receivable - Long Term - 497.45 152.4 95.84  Other Long Term Assets, Total 2 13.54 522.48 635.57  Other Assets, Total -10160 960.85 - -","Property/Plant/Equipment, Total - Net 18125 6437.15 5766.86 5734.95  Property/Plant/Equipment, Total - Gross - 9202.28 7940.71 7375.79  Accumulated Depreciation, Total - -2765.13 -2173.85 -1640.84  Goodwill, Net 8370 - - 11.81  Intangibles, Net 2233 75.5 78.68 103.77  Long Term Investments 6628 5638.26 4104.79 3195.6  Note Receivable - Long Term - 497.45 152.4 95.84  Other Long Term Assets, Total 2 13.54 522.48 635.57  Other Assets, Total -10160 960.85 - -"
