Period Ending:,202231/03,202131/03,202031/03,201931/03
Total Current Assets,4518.71,3878.78,3843.35,4134.62
"Cash and Short Term Investments 1838.47 1307.95 1215.98 1431.51  Cash - - - -  Cash & Equivalents 1838.47 1307.95 1215.98 1431.51  Short Term Investments - - - -  Total Receivables, Net 1319.4 1212.72 1085.72 1218.31  Accounts Receivables - Trade, Net 1284.16 1189.68 1028.6 1108.87  Total Inventory 1330.66 1334.48 1433.42 1466.97  Prepaid Expenses 9.14 8.24 8.76 7.95  Other Current Assets, Total 21.04 15.38 99.47 9.87","Cash and Short Term Investments 1838.47 1307.95 1215.98 1431.51  Cash - - - -  Cash & Equivalents 1838.47 1307.95 1215.98 1431.51  Short Term Investments - - - -  Total Receivables, Net 1319.4 1212.72 1085.72 1218.31  Accounts Receivables - Trade, Net 1284.16 1189.68 1028.6 1108.87  Total Inventory 1330.66 1334.48 1433.42 1466.97  Prepaid Expenses 9.14 8.24 8.76 7.95  Other Current Assets, Total 21.04 15.38 99.47 9.87","Cash and Short Term Investments 1838.47 1307.95 1215.98 1431.51  Cash - - - -  Cash & Equivalents 1838.47 1307.95 1215.98 1431.51  Short Term Investments - - - -  Total Receivables, Net 1319.4 1212.72 1085.72 1218.31  Accounts Receivables - Trade, Net 1284.16 1189.68 1028.6 1108.87  Total Inventory 1330.66 1334.48 1433.42 1466.97  Prepaid Expenses 9.14 8.24 8.76 7.95  Other Current Assets, Total 21.04 15.38 99.47 9.87","Cash and Short Term Investments 1838.47 1307.95 1215.98 1431.51  Cash - - - -  Cash & Equivalents 1838.47 1307.95 1215.98 1431.51  Short Term Investments - - - -  Total Receivables, Net 1319.4 1212.72 1085.72 1218.31  Accounts Receivables - Trade, Net 1284.16 1189.68 1028.6 1108.87  Total Inventory 1330.66 1334.48 1433.42 1466.97  Prepaid Expenses 9.14 8.24 8.76 7.95  Other Current Assets, Total 21.04 15.38 99.47 9.87","Cash and Short Term Investments 1838.47 1307.95 1215.98 1431.51  Cash - - - -  Cash & Equivalents 1838.47 1307.95 1215.98 1431.51  Short Term Investments - - - -  Total Receivables, Net 1319.4 1212.72 1085.72 1218.31  Accounts Receivables - Trade, Net 1284.16 1189.68 1028.6 1108.87  Total Inventory 1330.66 1334.48 1433.42 1466.97  Prepaid Expenses 9.14 8.24 8.76 7.95  Other Current Assets, Total 21.04 15.38 99.47 9.87"
Cash and Short Term Investments,1838.47,1307.95,1215.98,1431.51
Cash,-,-,-,-
Cash & Equivalents,1838.47,1307.95,1215.98,1431.51
Short Term Investments,-,-,-,-
"Total Receivables, Net",1319.4,1212.72,1085.72,1218.31
"Accounts Receivables - Trade, Net",1284.16,1189.68,1028.6,1108.87
Total Inventory,1330.66,1334.48,1433.42,1466.97
Prepaid Expenses,9.14,8.24,8.76,7.95
"Other Current Assets, Total",21.04,15.38,99.47,9.87
Total Assets,6426.88,5601.94,5532.42,5784.1
"Property/Plant/Equipment, Total - Net 1541.85 1430.85 1421.23 1469.37  Property/Plant/Equipment, Total - Gross 694.87 18808.91 18796.76 2329.34  Accumulated Depreciation, Total - -17378.06 -17375.53 -1483.52  Goodwill, Net - - - -  Intangibles, Net 245.97 249.76 230.75 142.19  Long Term Investments 15.2 15.2 15.2 15.2  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 105.15 27.35 21.89 22.72  Other Assets, Total - - - -","Property/Plant/Equipment, Total - Net 1541.85 1430.85 1421.23 1469.37  Property/Plant/Equipment, Total - Gross 694.87 18808.91 18796.76 2329.34  Accumulated Depreciation, Total - -17378.06 -17375.53 -1483.52  Goodwill, Net - - - -  Intangibles, Net 245.97 249.76 230.75 142.19  Long Term Investments 15.2 15.2 15.2 15.2  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 105.15 27.35 21.89 22.72  Other Assets, Total - - - -","Property/Plant/Equipment, Total - Net 1541.85 1430.85 1421.23 1469.37  Property/Plant/Equipment, Total - Gross 694.87 18808.91 18796.76 2329.34  Accumulated Depreciation, Total - -17378.06 -17375.53 -1483.52  Goodwill, Net - - - -  Intangibles, Net 245.97 249.76 230.75 142.19  Long Term Investments 15.2 15.2 15.2 15.2  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 105.15 27.35 21.89 22.72  Other Assets, Total - - - -","Property/Plant/Equipment, Total - Net 1541.85 1430.85 1421.23 1469.37  Property/Plant/Equipment, Total - Gross 694.87 18808.91 18796.76 2329.34  Accumulated Depreciation, Total - -17378.06 -17375.53 -1483.52  Goodwill, Net - - - -  Intangibles, Net 245.97 249.76 230.75 142.19  Long Term Investments 15.2 15.2 15.2 15.2  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 105.15 27.35 21.89 22.72  Other Assets, Total - - - -","Property/Plant/Equipment, Total - Net 1541.85 1430.85 1421.23 1469.37  Property/Plant/Equipment, Total - Gross 694.87 18808.91 18796.76 2329.34  Accumulated Depreciation, Total - -17378.06 -17375.53 -1483.52  Goodwill, Net - - - -  Intangibles, Net 245.97 249.76 230.75 142.19  Long Term Investments 15.2 15.2 15.2 15.2  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 105.15 27.35 21.89 22.72  Other Assets, Total - - - -"
"Property/Plant/Equipment, Total - Net",1541.85,1430.85,1421.23,1469.37
"Property/Plant/Equipment, Total - Gross",694.87,18808.91,18796.76,2329.34
"Accumulated Depreciation, Total",-,-17378.06,-17375.53,-1483.52
"Goodwill, Net",-,-,-,-
